id_umkm,nama_usaha,jenis_usaha,tenaga_kerja_perempuan,tenaga_kerja_laki_laki,aset,omset,marketplace,kapasitas_produksi,status_legalitas,tahun_berdiri,laba,biaya_karyawan,jumlah_pelanggan,,,rand_num,omset_outlier,omset_trim,,aset_baru,aset_baru_2
288219521,UD. Ciko Satria,Pendidikan,12,62,5510179,13567843,Bukalapak,244,Belum Terdaftar,2012,16769143,222000000,244,,,0.979014147,13567843,13567843,,2675942,5510179.274
288219522,UD. Xenia Paningrat,Perdagangan,78,3,11757036,13462659,Website Sendiri,194,Belum Terdaftar,2012,27004407,243000000,194,,,0.433610837,13462659,13462659,,15709796,11757035.92
288219523,UD. Kevin Tejakusuma,Jasa,55,20,8188659,10365391,Website Sendiri,305,Belum Terdaftar,2018,27763059,225000000,305,,,0.444399619,10365391,10365391,,15785637,8188658.89
288219524,UD. Eren Tejakusuma,Perdagangan,3,34,1605545,4279885,Bukalapak,789,Belum Terdaftar,2005,40493494,111000000,789,,,0.728961929,4279885,4279885,,10762187,1605544.991
288219525,UD. Yolanda Raharja Kiki,Pendidikan,25,54,3324387,7798445,Tokopedia,215,Belum Terdaftar,2018,37250092,237000000,215,,,0.83464204,7798445,7798445,,5990166,3324386.883
288219526,UD. Abel Jagad,Jasa,55,72,6163009,3821247,Website Sendiri,777,Belum Terdaftar,2017,25103110,381000000,777,,,0.901509382,3821247,3821247,,8501313,6163008.638
288219527,UD. Chiko Merdeka,Pendidikan,7,52,8533242,13491301,Bukalapak,309,Belum Terdaftar,2020,16314553,177000000,309,,,0.073477996,13491301,13491301,,4617019,8533241.619
288219528,UD. Gita Bahagia,Jasa,39,71,13694533,10365684,Shopee,371,Belum Terdaftar,2020,20835041,330000000,371,,,0.429038228,10365684,10365684,,8892095,4042616.76
288219529,UD. Jafar Wening,Pendidikan,,3,3836937,4650343,Website Sendiri,742,Belum Terdaftar,2006,35717186,15000000,742,,,0.500701927,4650343,4650343,,14548234,3836936.968
288219530,UD. Wesly Paningrat Evan,Pendidikan,87,48,3762470,5025910,Tokopedia,86,Belum Terdaftar,2007,-3615554,405000000,86,,,0.785533339,5025910,5025910,,11099324,3762469.745
288219531,UD. Gilang Paningrat,Pendidikan,83,71,3279071,8658971,Lazada,346,Belum Terdaftar,2022,41618043,462000000,346,,,0.834745354,8658971,8658971,,11855109,3279070.544
288219532,UD. Bela Radhitya,Jasa,19,22,7416707,9608957,Website Sendiri,317,Belum Terdaftar,2015,-3308386,123000000,317,,,0.73682642,9608957,9608957,,7023474,7416707.299
288219533,UD. Umar Wijapranata,Pendidikan,49,41,8106674,9290762,Bukalapak,102,Belum Terdaftar,2006,405210,270000000,102,,,0.194241754,9290762,9290762,,3694594,8106674.278
288219534,UD. Fahmi Cahaya,Jasa,90,85,3323807,7554107,Bukalapak,230,Belum Terdaftar,2012,1837002,525000000,230,,,0.215938722,7554107,7554107,,349769,3323807.08
288219535,UD. Diyan Asri,Jasa,16,65,5756692,13411352,Website Sendiri,477,Belum Terdaftar,2000,2030262,243000000,477,,,0.262045667,13411352,13411352,,6215010,5756692.483
288219536,UD. Yuli Santosa,Pendidikan,96,35,7208439,12092111,Tokopedia,858,Belum Terdaftar,2022,19493235,393000000,858,,,0.929695908,12092111,12092111,,629216,7208439.185
288219537,UD. Bagas Satria,Perdagangan,62,77,8231125,8739606,Lazada,817,Belum Terdaftar,2010,36561544,417000000,817,,,0.250727771,8739606,8739606,,15060414,8231124.574
288219538,UD. Taufan Prajurit,Pendidikan,94,99,5452084,7094543,Bukalapak,170,Belum Terdaftar,2001,14291878,579000000,170,,,0.700758384,7094543,7094543,,3377093,5452084.485
288219539,UD. Zera Jaya,Pendidikan,16,21,9527547,13354268,Bukalapak,235,Belum Terdaftar,2012,36084830,111000000,235,,,0.317301538,13354268,13354268,,9841834,9527547.21
288219540,UD. Krisna Wiratama,Jasa,70,32,8779583,14204812,Shopee,732,Belum Terdaftar,2005,20787306,306000000,732,,,0.598615401,14204812,14204812,,9320206,8779583.366
288219541,UD. Ulil Surya Yudi,Pendidikan,15,51,4678149,13967523,Bukalapak,393,Belum Terdaftar,2000,-5035661,198000000,393,,,0.632304858,13967523,13967523,,13175226,4678148.754
288219542,UD. Lukita Mayang,Jasa,98,22,4116205,4802125,Website Sendiri,864,Belum Terdaftar,2022,12146613,360000000,864,,,0.818588577,4802125,4802125,,5129326,4116204.949
288219543,UD. Qiana Widhi,Perdagangan,15,,4103104,8919792,Bukalapak,182,Belum Terdaftar,2000,-2899070,111000000,182,,,0.794694505,8919792,8919792,,19356652,4103104.32
288219544,UD. Wulan Sarwono,Pendidikan,79,12,3831628,11680090,Shopee,306,Belum Terdaftar,2003,1796274,273000000,306,,,0.438023535,11680090,11680090,,6958091,3831628.235
288219545,UD. Rizki Nawasena,Jasa,32,0,3982195,13060365,Website Sendiri,700,Belum Terdaftar,2014,20594330,96000000,700,,,0.000635222,44532519,13060365,,12179287,3982195.43
288219546,UD. Hilmi Elok,Jasa,68,82,4434454,13042347,Website Sendiri,532,Belum Terdaftar,2024,-7627811,450000000,532,,,0.506519328,13042347,13042347,,11255105,4434453.931
288219547,UD. Syana Citra,Perdagangan,5,33,10443509,5769642,Bukalapak,93,Belum Terdaftar,2012,2193012,114000000,93,,,0.880020306,5769642,5769642,,4700414,4154142.24
288219548,UD. Lutfi Tirtayasa,Pendidikan,76,37,2630080,4673461,Lazada,90,Belum Terdaftar,2003,40925904,339000000,90,,,0.895285392,4673461,4673461,,12227095,2630080.463
288219549,UD. Muthia Utama Desta,Perdagangan,27,23,2653024,8290700,Tokopedia,578,Belum Terdaftar,2012,39956577,150000000,578,,,0.102637092,8290700,8290700,,3365891,2653024
288219550,UD. Chintya Naraya Tami,Jasa,81,64,3481720,4705027,Shopee,534,Belum Terdaftar,2008,17939136,435000000,534,,,0.641440898,4705027,4705027,,3212362,3481719.98
288219551,UD. Qori Wijapranata,Pendidikan,50,68,5775166,12001172,Shopee,,Belum Terdaftar,2009,26784960,354000000,299,,,0.260188595,12001172,12001172,,15919547,5775165.777
288219552,UD. Iqra Gandewa Fajar,Perdagangan,98,6,4399665,8833064,Tokopedia,69,Belum Terdaftar,2009,19153742,312000000,69,,,0.170411292,8833064,8833064,,6566431,4399665.353
288219553,UD. Erlangga Saputra,Pendidikan,15,61,9392267,4322672,Shopee,838,Belum Terdaftar,2008,6328649,228000000,838,,,0.970487104,4322672,4322672,,6438792,9392266.899
288219554,UD. Uti Purnama,Perdagangan,80,27,4415849,13209130,Website Sendiri,150,Belum Terdaftar,2007,32987071,321000000,150,,,0.337853571,13209130,13209130,,5479245,4415849.383
288219555,UD. Hilmiyah Maheswara,Jasa,80,0,7080887,9189203,Lazada,602,Belum Terdaftar,2024,15242402,240000000,602,,,0.538852011,9189203,9189203,,3743085,7080887.132
288219556,UD. Fadli Radhitya Iqra,Jasa,99,12,8295802,14077403,Shopee,171,Belum Terdaftar,2019,7107847,333000000,171,,,0.7635403,14077403,14077403,,11599225,8295801.759
288219557,UD. Qisha Sejahtera,Pendidikan,90,50,10457795,5478719,Bukalapak,449,Belum Terdaftar,2018,41285599,420000000,449,,,0.282885571,5478719,5478719,,5324406,2246274.79
288219558,UD. Qila Adikara,Perdagangan,34,70,1782639,4112231,Bukalapak,868,Belum Terdaftar,2021,-4921249,312000000,868,,,0.370180383,4112231,4112231,,4408670,1782638.653
288219559,UD. Nazar Kawiswara,Pendidikan,27,49,1928295,4699741,Bukalapak,142,Belum Terdaftar,2007,21090032,228000000,142,,,0.07701395,4699741,4699741,,6395916,1928294.684
288219560,UD. Syana Jatiwangi,Pendidikan,80,60,3959031,9287652,Tokopedia,500,Belum Terdaftar,2017,21819928,420000000,500,,,0.577637566,9287652,9287652,,14500920,3959031.47
288219561,UD. Desta Purnama,Jasa,66,55,2711366,4644918,Tokopedia,997,Belum Terdaftar,2012,28363119,363000000,997,,,0.631003041,4644918,4644918,,4072513,2711366.349
288219562,UD. Ulil Tejakusuma,Jasa,95,21,5017265,10865396,Website Sendiri,240,Belum Terdaftar,2010,8496014,348000000,240,,,0.396364677,10865396,10865396,,12877349,5017264.791
288219563,UD. Wito Mandala,Perdagangan,43,52,10973385,10026122,Bukalapak,627,Belum Terdaftar,2021,31436046,285000000,627,,,0.035027271,10026122,10026122,,3139505,4411493.68
288219564,UD. Wenda Warna,Pendidikan,70,20,1813861,3359001,Lazada,341,Belum Terdaftar,2003,15553481,270000000,341,,,0.28272331,3359001,3359001,,14255090,1813860.54
288219565,UD. Muthia Pelangi,Jasa,6,15,4397345,7344274,Bukalapak,162,Belum Terdaftar,2016,29592054,63000000,162,,,0.668866572,7344274,7344274,,3917642,4397345.133
288219566,UD. Hilmiyah Mulya,Perdagangan,77,57,7496953,8741624,Lazada,466,Belum Terdaftar,2010,14658379,402000000,466,,,0.154420998,8741624,8741624,,3868293,7496952.93
288219567,UD. Salwa Abdi,Pendidikan,72,76,4737506,12496656,Shopee,189,Belum Terdaftar,2001,22977514,444000000,189,,,0.622808542,12496656,12496656,,2778375,4737505.872
288219568,UD. Pasha Putra,Pendidikan,55,14,6641327,10429987,Lazada,991,Belum Terdaftar,2008,21803083,207000000,991,,,0.912875997,10429987,10429987,,9458634,6641327.436
288219569,UD. Salwa Sudarsana Ucup,Pendidikan,43,52,6150762,6698104,Website Sendiri,15,Belum Terdaftar,2001,26691784,285000000,15,,,0.745298931,6698104,6698104,,12157550,6150762.275
288219570,UD. Zidan Widhi,Jasa,49,19,1163404,3525468,Shopee,142,Belum Terdaftar,2002,41672151,204000000,142,,,0.955496205,3525468,3525468,,6239190,1163404.44
288219571,UD. Nina Prawira,Pendidikan,48,94,3507046,7014091,Bukalapak,233,Belum Terdaftar,2010,13322519,426000000,233,,,0.874943069,7014091,7014091,,16268024,3507045.5
288219572,UD. Delia Lempung,Pendidikan,4,52,6245494,7216644,Tokopedia,238,Belum Terdaftar,2007,11065508,168000000,238,,,0.968133994,7216644,7216644,,1245910,6245493.548
288219573,UD. Ojan Baruna,Jasa,16,22,5363016,4676889,Lazada,611,Belum Terdaftar,2007,22785891,114000000,611,,,0.484448846,4676889,4676889,,5365852,5363016.053
288219574,UD. Wira Dharma,Perdagangan,14,84,4084629,7288895,Shopee,898,Belum Terdaftar,2024,18940913,294000000,898,,,0.077461192,7288895,7288895,,12746181,4084629.38
288219575,UD. Tami Wijapranata,Pendidikan,12,82,17306599,49535696,Tokopedia,579,Belum Terdaftar,2010,38755309,282000000,579,,,0.074268028,49535696,12736356,,20298173,17306598.88
288219576,UD. Lando Haji,Pendidikan,0,56,5459000,5760132,Bukalapak,738,Belum Terdaftar,2011,13609111,168000000,738,,,0.175794299,5760132,5760132,,12559135,5459000.466
288219577,UD. Delia Suryaatmaja,Pendidikan,87,19,8156735,9375752,Bukalapak,248,Belum Terdaftar,2013,15681003,318000000,248,,,0.814705991,9375752,9375752,,12222223,8156734.568
288219578,UD. Qiana Mandala,Jasa,14,30,4010478,10060778,Website Sendiri,259,Belum Terdaftar,2020,29491610,132000000,259,,,0.915733155,10060778,10060778,,13312266,4010477.516
288219579,UD. Zidan Taruna,Perdagangan,42,47,6684532,8681211,Bukalapak,691,Belum Terdaftar,2020,7420095,267000000,691,,,0.859946736,8681211,8681211,,10034343,6684532.47
288219580,UD. Thariq Utama,Perdagangan,17,8,4794483,9277961,Tokopedia,609,Belum Terdaftar,2005,14031403,75000000,609,,,0.323202917,9277961,9277961,,8129351,4794483.338
288219581,UD. Romi Sehat,Pendidikan,16,4,4722833,11146487,Lazada,326,Belum Terdaftar,2024,36485221,60000000,326,,,0.237336127,11146487,11146487,,19443792,4722832.855
288219582,UD. Hana Jatinagara,Pendidikan,61,13,2982229,8508061,Bukalapak,683,Belum Terdaftar,2017,8402937,222000000,683,,,0.032075088,8508061,8508061,,17364993,2982229.482
288219583,UD. Fajar Mulya,Jasa,75,38,3611371,5555956,Bukalapak,187,Belum Terdaftar,2016,-2533845,339000000,187,,,0.722951454,5555956,5555956,,11400076,3611371.4
288219584,UD. Ujang Madya,Perdagangan,80,48,8671989,12214069,Website Sendiri,537,Belum Terdaftar,2010,32012645,384000000,537,,,0.125488776,12214069,12214069,,1180060,8671988.99
288219585,UD. Yana Saputrautama,Jasa,36,9,5713053,11926303,Shopee,28,Belum Terdaftar,2010,21767173,135000000,28,,,0.17223852,11926303,11926303,,3426573,5713053.067
288219586,UD. Hilmiyah Gandewa,Pendidikan,13,31,5237535,7900422,Website Sendiri,924,Belum Terdaftar,2014,6042225,132000000,924,,,0.151998809,7900422,7900422,,8829535,5237534.822
288219587,UD. Yola Praja,Pendidikan,58,63,14019733,46810525,Lazada,323,Belum Terdaftar,2022,11482475,363000000,323,,,0.155523924,46810525,46810525,,13204142,14019733.07
288219588,UD. Vita Prawira,Pendidikan,35,69,5437786,5476358,Website Sendiri,139,Belum Terdaftar,2002,38226600,312000000,139,,,0.83214333,5476358,5476358,,6406627,5437785.548
288219589,UD. Chiko Dewangga Irma,Perdagangan,40,59,11287805,6520995,Tokopedia,20,Belum Terdaftar,2020,34795960,297000000,20,,,0.748160501,6520995,6520995,,10838885,2282348.25
288219590,UD. Mega Resaputra Putra,Pendidikan,77,26,4090965,6532781,Shopee,76,Belum Terdaftar,2004,29419223,309000000,76,,,0.337344809,6532781,6532781,,7896303,4090965.401
288219591,UD. Priska Brawijaya,Pendidikan,78,1,5088279,5359139,Tokopedia,528,Belum Terdaftar,2001,37699556,237000000,528,,,0.076725953,5359139,5359139,,2060082,5088278.962
288219592,UD. Alvino Pelangi,Perdagangan,7,83,2779712,9595837,Shopee,193,Belum Terdaftar,2002,4050514,270000000,193,,,0.098159923,9595837,9595837,,6393119,2779711.797
288219593,UD. Hanafi Panji,Pendidikan,71,83,3075902,8935011,Website Sendiri,633,Belum Terdaftar,,36041074,462000000,633,,,0.43623383,8935011,8935011,,14013440,3075901.869
288219594,UD. Elva Pramana,Pendidikan,75,40,8222517,9978382,Website Sendiri,893,Belum Terdaftar,2008,-4347244,345000000,893,,,0.960056038,9978382,9978382,,6653251,8222516.761
288219595,UD. Dina Manggala,Perdagangan,91,50,2788685,9952167,Bukalapak,597,Belum Terdaftar,2017,38104728,423000000,597,,,0.849145664,9952167,9952167,,7002156,2788684.939
288219596,UD. Dewi Pelangi,Jasa,69,66,22836079,48451159,Bukalapak,637,Belum Terdaftar,2015,22683958,405000000,637,,,0.713813235,48451159,17440892,,14494180,22836079.5
288219597,UD. Elsa Saputrautama,Jasa,36,96,3627168,12071689,Shopee,669,Belum Terdaftar,2002,10061133,396000000,669,,,0.317002183,12071689,12071689,,13457956,3627167.683
288219598,UD. Qori Wibawa,Jasa,58,60,3656275,10985484,Website Sendiri,729,Belum Terdaftar,2001,285119,354000000,729,,,0.711634724,10985484,10985484,,7610855,3656275.161
288219599,UD. Budi Saputranegara,Pendidikan,62,7,6326085,14057966,Website Sendiri,808,Belum Terdaftar,2019,16485102,207000000,808,,,0.248116625,14057966,14057966,,8171458,6326084.7
288219600,UD. Indah Nirwasita,Jasa,18,5,5276225,13931637,Lazada,251,Belum Terdaftar,2023,14053492,69000000,251,,,0.37735386,13931637,13931637,,3096603,5276224.735
288219601,UD. Dina Jatiwangi,Jasa,64,56,4667109,13463301,Lazada,584,Belum Terdaftar,2005,10753343,360000000,584,,,0.551235323,13463301,13463301,,3929710,4667108.851
288219602,UD. Raka Sumirat,Perdagangan,91,,4757025,6368896,Lazada,71,Belum Terdaftar,2015,35010883,438000000,71,,,0.1310139,6368896,6368896,,3847725,4757025.193
288219603,UD. Berlian Kencana,Perdagangan,84,21,4662746,9837468,Lazada,932,Belum Terdaftar,2003,6470927,315000000,932,,,0.148990074,9837468,9837468,,12768025,4662746.456
288219604,UD. Nando Galang Qomar,Pendidikan,57,77,10967907,13709884,Website Sendiri,902,Belum Terdaftar,2003,34849004,402000000,902,,,0.01771837,13709884,13709884,,14919064,10967907.2
288219605,UD. Maudy Saputra,Pendidikan,90,89,4015036,6216086,Bukalapak,924,Belum Terdaftar,2011,39073336,537000000,924,,,0.635427003,6216086,6216086,,11840159,4015035.982
288219606,UD. Binar Anggara Elva,Pendidikan,32,49,2412242,8254757,Lazada,285,Belum Terdaftar,2011,1828252,243000000,285,,,0.001370731,58172279,8254757,,6396200,2412241.738
288219607,UD. Marwan Ranggalawe Ina,Perdagangan,12,35,7642535,14138111,Website Sendiri,862,Belum Terdaftar,2008,30715570,141000000,862,,,0.47841877,14138111,14138111,,8240912,7642534.719
288219608,UD. Lidya Santosa,Jasa,53,36,8486834,13447549,Shopee,190,Belum Terdaftar,2010,33694372,267000000,190,,,0.303548002,13447549,13447549,,10091689,8486834.48
288219609,UD. Gita Nirbayu,Pendidikan,44,61,3106736,4707175,Tokopedia,26,Belum Terdaftar,2010,4690912,315000000,26,,,0.262492587,4707175,4707175,,1909013,3106735.5
288219610,UD. Najwa Wiraatmaja Wahyu,Jasa,23,28,6477215,7777813,Lazada,479,Belum Terdaftar,2017,34003693,153000000,479,,,0.147028803,7777813,7777813,,12077529,6477214.558
288219611,UD. Elok Manggala,Pendidikan,50,64,10082851,8130879,Website Sendiri,727,Belum Terdaftar,2011,27221065,342000000,727,,,0.000340205,50416349,8130879,,10084888,4471983.45
288219612,UD. Ayesha Sukma,Pendidikan,34,97,5367724,10069971,Shopee,234,Belum Terdaftar,2012,34720738,393000000,234,,,0.311240009,10069971,10069971,,9603516,5367723.609
288219613,UD. Qayla Jagadmaya,Jasa,98,76,7088282,9480262,Shopee,83,Belum Terdaftar,2010,27590123,522000000,83,,,0.103266299,9480262,9480262,,7382883,7088282.267
288219614,UD. Farid Sarwono,Perdagangan,54,6,6008451,7090459,Website Sendiri,565,Belum Terdaftar,2023,32547964,,565,,,0.015355863,7090459,7090459,,11452436,6008451.146
288219615,UD. Hilmiyah Nusa,Jasa,85,8,5416552,6944297,Lazada,242,Belum Terdaftar,2001,23819008,279000000,242,,,0.718612808,6944297,6944297,,2862544,5416551.66
288219616,UD. Fikra Agung,Jasa,14,80,7286724,4090361,Shopee,239,Belum Terdaftar,2017,131110,282000000,239,,,0.309025661,4090361,4090361,,12523344,1922469.67
288219617,UD. Hanaura Saprahan,Jasa,72,85,3008520,10409814,Shopee,733,Belum Terdaftar,2013,774446,471000000,733,,,0.349625195,10409814,10409814,,6731761,3008519.623
288219618,UD. Poppy Anugerah,Pendidikan,65,10,1619526,4179522,Bukalapak,179,Belum Terdaftar,2004,25175678,,179,,,0.998066765,4179522,4179522,,4654654,1619526.253
288219619,UD. Khalid Adikara,Pendidikan,87,60,3062009,6124017,Tokopedia,965,Belum Terdaftar,2015,23751997,441000000,965,,,0.00229041,6124017,6124017,,6972334,3062008.5
288219620,UD. Sekar Lempung,Perdagangan,56,3,5274563,7368237,Shopee,739,Belum Terdaftar,2008,11843819,177000000,739,,,0.599539073,7368237,7368237,,3078144,5274562.837
288219621,UD. Erni Manik,Pendidikan,66,61,4779198,11740102,Bukalapak,918,Belum Terdaftar,2003,-7310123,381000000,918,,,0.729849563,11740102,11740102,,7216298,4779198.174
288219622,UD. Bayu Jaladara,Jasa,92,62,8601488,5647108,Tokopedia,119,Belum Terdaftar,2016,-200387,462000000,119,,,0.571753718,5647108,5647108,,6767503,2936496.16
288219623,UD. Nando Cahyaningrat Elsa,Jasa,19,39,4358711,5517356,Shopee,610,Belum Terdaftar,2007,14006482,174000000,610,,,0.704540699,5517356,5517356,,7444763,4358711.24
288219624,UD. Sella Wacana,Jasa,32,93,5546545,7159780,Shopee,267,Belum Terdaftar,2012,34443178,375000000,267,,,0.119733257,7159780,7159780,,13491446,5546545.233
288219625,UD. Salsa Gatra,Pendidikan,71,20,5342357,10385229,Website Sendiri,677,Belum Terdaftar,2008,32381840,273000000,677,,,0.344941364,10385229,10385229,,13298616,5342356.721
288219626,UD. Zidanar Segar,Perdagangan,55,81,6848837,10359615,Website Sendiri,800,Belum Terdaftar,2016,42997207,408000000,800,,,0.522498324,10359615,10359615,,1835505,6848837.352
288219627,UD. Rosa Surya,Perdagangan,55,24,9340666,12455010,Tokopedia,160,Belum Terdaftar,2018,-6217359,237000000,160,,,0.121708705,12455010,12455010,,8448447,9340665.982
288219628,UD. Ulya Mulyo,Jasa,63,41,3018752,4948774,Shopee,843,Belum Terdaftar,2004,20063585,312000000,843,,,0.111949296,4948774,4948774,,10492912,3018752.14
288219629,UD. Santi Berkarya,Pendidikan,47,82,2086400,4741818,Website Sendiri,28,Belum Terdaftar,2011,9858572,387000000,28,,,0.775600956,4741818,4741818,,9876683,2086399.92
288219630,UD. Vera Persada,Jasa,27,48,3747826,13785278,Shopee,685,Belum Terdaftar,2023,4576468,225000000,685,,,0.340090958,13785278,13785278,,6395201,3747826.265
288219631,UD. Harun Paseban,Pendidikan,26,28,4514409,12248069,Lazada,744,Belum Terdaftar,2023,16569627,162000000,744,,,0.102204364,12248069,12248069,,11088096,4514409.442
288219632,UD. Ony Jaladara,Perdagangan,81,60,8437291,7632809,Website Sendiri,478,Belum Terdaftar,2002,7464984,423000000,478,,,0.92939776,7632809,7632809,,11181291,8437290.634
288219633,UD. Qila Bijaksana Olivia,Pendidikan,13,79,5180713,7459985,Tokopedia,527,Belum Terdaftar,2010,36729017,276000000,527,,,0.030359583,7459985,7459985,,8375119,5180712.632
288219634,UD. Wesly Nirwasita,Perdagangan,3,9,6294529,9835201,Lazada,426,Belum Terdaftar,2018,30615560,36000000,426,,,0.469592316,9835201,9835201,,1575800,6294528.64
288219635,UD. Alma Madya,Perdagangan,4,40,4702674,8021532,Tokopedia,98,Belum Terdaftar,2006,36869113,132000000,98,,,0.688891758,8021532,8021532,,16319918,4702674.367
288219636,UD. Fajar Nusa,Pendidikan,75,45,13378715,12341371,Bukalapak,530,Belum Terdaftar,2017,5273135,360000000,530,,,0.42948563,12341371,12341371,,12054662,13378715.04
288219637,UD. Fatiah Satria,Jasa,95,96,11037600,13948853,Lazada,135,Belum Terdaftar,2004,35668431,573000000,135,,,0.883796936,13948853,13948853,,6190252,11037599.84
288219638,UD. Valen Sumringah,Pendidikan,3,58,8372725,14615205,Bukalapak,352,Belum Terdaftar,2005,-5141782,183000000,352,,,0.211872785,14615205,14615205,,1769977,8372724.928
288219639,UD. Ciko Ananta,Jasa,84,85,11151564,13967685,Lazada,439,Belum Terdaftar,2015,41146312,507000000,439,,,0.191199897,13967685,13967685,,5612470,11151564.41
