omset,tahun_berdiri
12683265,2023
11101146,2011
7009625,2010
4259644,2015
13358472,2015
12834981,2023
4019081,2006
8490393,2020
5694003,2015
11496265,2019
12869314,2020
12870718,2010
5992469,2015
13584090,2008
11472884,2003
5404665,2008
10215523,2008
9673169,2009
10759783,2005
12174568,2004
6343927,2013
5020145,2017
6673012,2019
6523905,2018
12563282,2008
8691620,2003
7207181,2021
6181421,2005
4279841,2017
10886119,2024
6348417,2003
9758442,2015
6735846,2014
12144641,2002
10583738,2001
12030061,2012
10793469,2023
11255605,2003
9995386,2013
8782562,2011
11383295,2016
12880514,2006
5500318,2009
4512918,2023
9968860,2000
8645113,2003
8821380,2022
13270193,2015
14274833,2016
12436417,2009
9585858,2020
10595916,2018
10416839,2009
13814406,2000
4643079,2018
9832544,2022
8803698,2006
13920322,2016
7347855,2014
5589937,2020
8633288,2009
14578415,unknown
14243071,2019
11587669,2017
12816437,2022
10528950,2023
8164428,2010
12680698,2016
9537957,2009
7222401,2006
3597764,2008
9950408,2000
8113804,2022
8547701,2023
3447567,2007
7926598,2000
6748608,2019
3437917,2018
12832997,2023
12204077,2000
4183391,2003
7886907,2017
6502370,2001
10968486,
14664894,2001
5411385,2011
9921470,2002
7101087,2024
11372775,2005
8233051,2001
6543546,2001
14102192,2017
10289070,2002
4937582,2011
12129627,2010
6668298,2021
11359329,2012
5904451,2017
11518396,2009
5242565,2003
4080733,2019
4163168,2001
6849636,2017
9962144,unknown
14009365,2014
12410899,2014
13686758,2015
14173120,2003
4929375,2023
3719834,
8904656,2012
11017217,
6443024,2007
13697552,2009
12522408,2014
10823874,2000
9763789,2018
11446233,2022
11289882,2012
13488510,2007
4657606,2004
3671383,2016
7704521,2017
3617481,2013
10904401,2006
13884942,2008
3982050,
4175118,2016
6530139,2003
9035186,2003
8462180,2022
6644870,2014
7522396,2007
6542427,2014
7073875,2007
6596898,2011
10074891,2022
8883698,2008
8935002,2013
8102232,2008
12665991,2022
8010679,2003
13164373,2022
4977541,2020
3976613,2002
8142062,2024
5945700,2003
11791305,2021
7543072,2018
8765929,2004
4459709,2004
3622467,2014
8765450,2023
3976620,2012
7871115,2020
5845565,2015
8025741,
5369405,2003
13462568,2005
8099445,2002
12512372,2017
14508156,2000
3751034,2015
4171474,2021
14477885,2005
13588463,2016
5284560,2011
7039851,2022
12660284,2020
11151594,2018
12527396,2022
8913429,2003
11750245,2000
3452233,2009
5755548,2020
5219819,2014
14480886,2002
9143617,2008
14152400,2003
9284010,2020
9081290,2016
4360190,2017
8506933,2022
7671729,2020
4413706,2003
11669478,2023
13421485,2001
8059625,2017
8485419,2016
14379221,2006
13863301,2014
12049189,2015
3887479,2022
4181674,2024
6454388,2009
11618022,2019
6827035,2007
6183332,2010
8418274,2017
11218269,2006
3547888,2005
4419317,2024
10894971,2017
10679343,2021
4960670,2005
12132165,2009
7686294,2007
4001153,2006
13734454,2019
5881919,2021
5959145,2011
5687266,2005
10086042,2015
10833310,2019
7446247,2024
4744327,2000
10607534,2007
8808393,2019
9963501,2017
9447140,2014
3503706,2015
13021554,2008
7567277,2003
3871250,2012
3570610,2004
12934959,2014
10740868,2024
9335546,2020
9014704,2016
14631791,2005
9647813,2002
9009203,2013
8394856,2004
5591193,2014
6600159,2011
11849038,2014
8154583,2005
6814887,2020
10586339,2000
13841152,2014
8848243,2022
13413628,2019
6740969,2005
5304975,2016
12882285,2014
7446825,2007
14075455,2024
9080427,2007
6471100,2012
12436317,2014
13837882,2024
10137608,2018
9050283,2024
14341441,2017
7933250,2018
4373597,2017
11332461,2017
6329401,2016
6432086,2018
8031213,2019
13497261,2013
14566473,2023
13170123,2010
6226560,2009
9966320,2024
12246867,2003
11484825,2016
11462236,2020
13883096,2001
8077958,2014
5339328,2002
11456414,2002
14154398,2011
4653830,2023
5550712,2000
14041450,2009
10153518,2000
5119811,2022
5856358,2003
9888533,2006
8290008,2005
13143835,2007
7679752,2012
4556258,2013
14558562,2017
8545959,2001
6815605,2001
13526235,2010
9008586,2016
3418468,2003
13614501,2023
7685781,2009
11973995,2019
8973518,2017
11992024,2001
11205731,2011
7630271,2014
4055731,2017
14453689,2015
8345486,2010
8082309,2008
4155708,2020
12499687,2000
6780959,2006
8584913,2019
14449991,
11947985,2008
8659325,2016
12103949,2016
7758407,2000
12813958,2012
5797596,2018
14283713,2004
11526450,2018
6584744,2006
13823638,2021
10206530,2019
14320705,2003
6592020,2023
5891022,2002
7736913,2012
13075818,2001
5400769,2012
7520020,2019
14429943,2008
4783072,2012
13162825,2014
6867779,2020
7811915,2021
6895318,2006
11274902,2003
6286385,2016
10156728,2023
5403804,2017
9387650,2016
4435098,2017
5570410,2003
5726587,2008
6604015,2003
12966596,2014
6103513,2018
9234221,2003
13488570,2023
14197159,2016
5291352,2000
8660873,2001
9330009,2004
8574992,2006
10855430,2010
12138934,2001
11059882,2006
12829826,2010
11946304,2004
4239874,2012
6110274,2012
5647937,
12859911,2019
11861560,2008
8146944,2005
9655541,2005
9611958,2018
9123396,2008
8100562,2017
12204450,2003
13805835,2003
4178400,2020
4896345,2009
5681919,2022
12134225,2004
14132414,2003
12582688,2004
12877796,2012
7238329,2022
5127907,2021
10200491,2001
4346576,2013
8956526,2008
9079688,2016
6416156,2012
4197693,2012
13827811,2010
13298821,2006
9663101,2020
12295811,2011
7715865,2019
6973604,2016
5440190,2017
8780230,2009
12836707,2013
7984196,2001
11734507,2024
7999504,2017
12914600,2008
11178326,2002
7962957,2023
12893896,2002
5253507,2021
4818562,2024
12066082,2011
13932995,2015
5246742,2007
12764124,2006
10818530,2010
5557523,2014
9158172,2018
13599132,2004
9527829,2018
10160980,2019
13055904,2015
8312764,2011
10083451,2005
7276764,2006
7875812,2009
10549930,2024
5380007,2014
12212112,2000
5556318,2021
5670668,2001
13482543,2001
11510823,2009
5172980,2019
3811487,2001
4412052,2018
5020364,2021
7462980,2016
12722555,2017
4092190,2003
8526207,2011
3981615,2021
11343672,2018
10345522,2000
6096021,2018
6362325,2006
14649161,2016
5997971,2022
6339426,2005
4499110,2020
8653393,2021
7753606,2005
10618376,2018
5801549,2003
11834357,2003
5208362,2008
3920604,2014
9471287,2005
12466598,2010
5188229,2002
10817675,2008
5002628,2007
10188500,2013
8087238,2011
17417844,2003
11814719,2009
12786409,2004
8524321,2007
14000773,2007
7938385,2023
13725288,2024
9999526,2010
12298676,2008
7885059,2021
13676437,2012
5558325,2010
12153727,2022
13920741,2007
11782636,2011
5426783,2006
9453918,2010
13045300,2022
8576842,2021
5863848,2005
3938220,2007
14497345,2008
6081583,2017
10945283,2022
10799534,2008
4808396,2000
11403708,2016
5775845,2012
4058383,2011
9967840,2006
5964251,2001
10034002,2010
11993087,2004
10099870,2009
8226021,2009
11432513,2023
12113342,2017
6032325,2006
5302703,2001
7962468,2011
3902484,2011
4602222,2012
9435430,2007
14457726,2013
11889829,2007
7508363,2007
14425142,2022
4307362,2013
10060551,2001
9827533,2018
14358103,2013
3890227,2009
4593610,2006
4064424,2013
5599775,2020
10943096,2022
14162492,2020
6742417,2000
11711698,2011
13296703,2014
8361662,2003
5706011,2020
5344947,2016
13830718,2008
8768583,2010
48559927,2017
8973150,2015
9045124,2020
12361339,2000
14420957,2016
10531751,2015
5766653,2016
6799933,2008
12693719,2004
10909048,2006
9862192,2002
14241205,2007
7345181,2003
8386803,2010
6866677,2022
6059593,2010
12378390,2012
13567834,2023
13732440,2002
5493807,2015
10310461,2014
9368713,2002
7461152,2018
7020577,2021
5314772,2013
8234111,2013
8915668,2009
6943759,2004
7706297,2024
9746025,2010
11099501,2003
7702302,2012
3777811,2019
3361934,2003
3995836,2017
8973310,2024
14413951,2003
44122087,2010
5135592,2015
5823725,2012
13810730,2016
13403614,2011
10376497,2005
14365411,2024
7215223,2006
10966837,2024
14141996,2018
12020254,2021
5445289,2015
7584500,2023
6159027,2002
10623549,2020
7315233,2011
3717083,2020
6216515,2012
12377463,2007
12169073,2021
12586203,2004
5981794,2019
7423908,2016
9187932,2010
4760391,2017
12342533,2019
14153017,2022
10750713,2008
11420548,2002
6940474,2023
9270241,2000
14605886,2006
47011928,2000
9734755,2011
9793971,2001
9703186,2016
8522673,2021
12625112,2006
14197490,2014
14073801,2016
7921540,2023
4594707,2007
4691921,2016
8839117,2001
11711294,2013
11864711,2020
4804941,2006
8259255,2017
13935766,2003
7765388,2019
12528729,2002
4266287,2024
9548871,2017
12783677,2015
4279781,2020
9373052,2023
13457652,2007
11774134,2001
7450987,2020
6471912,2010
11253728,2010
12172148,2008
10253051,2008
4049788,2011
3385071,2002
4683918,2022
9356040,2021
7392137,2010
12287351,2010
12025943,2004
3602683,2017
6636777,2010
8562209,2023
7084483,2017
6384906,2009
14497546,2009
13213204,2008
4318064,2015
9809064,2016
12109187,2011
6908790,2005
11007195,2016
6110219,2000
6324820,2024
56407928,2004
6030702,2004
4021356,2006
9993705,2014
6929383,2014
11632763,
8500794,2010
4957448,2009
9293767,2018
5156907,2014
8508308,2021
11212081,2016
5851063,2014
6819423,2009
10859012,2019
6007919,2018
11512936,2004
5928013,2009
8935292,2017
3384889,2018
8671234,2007
13588301,2016
6600548,2019
6910559,2010
3464940,2016
12127197,2019
5246824,2022
4970279,2000
8910362,2024
9990305,2012
13757223,2014
6729016,2008
7049533,2017
14501768,2020
8514116,2018
12299970,2001
11327272,2003
7261847,2002
3747018,2016
4073907,2012
3764801,2012
7789232,2010
13335881,2011
11943816,2016
5640517,2020
9276506,2007
8051284,2007
7985661,2017
3970329,2015
7893833,2020
10288223,2017
11884521,2022
4714823,2016
8695692,2018
10616016,2014
13492796,2021
3734272,2018
13556043,2014
8559255,2021
10745398,2014
6256018,2011
8474995,2011
11848418,2010
4848887,2017
9732359,2000
6147159,2016
11577039,2015
9388995,2022
11185941,2023
6047820,2015
7958253,2005
5623879,2004
9838402,2020
4134734,2006
9647473,2018
5451768,2017
7725228,2016
13098885,2017
8701267,2018
12914468,2010
8020077,2014
6290027,2017
13649403,2014
6020740,2003
8282053,2012
4945536,2006
13669539,2014
6720914,2010
4793184,2003
4009206,2001
12719947,2009
5483291,2022
4506519,2014
10489390,2022
14231691,2018
6595064,2011
9995018,2001
5080550,2014
10927626,2008
4533107,2019
4379366,2020
9614995,2004
11246565,2007
12689349,2016
5241464,2016
6828305,2001
5993776,2012
13962252,2018
7439725,2002
9245553,2005
9210102,2017
10786552,2005
6253841,2000
13556394,2003
3617040,2021
12375679,2019
3572570,2016
14040808,2002
9166150,2022
10625358,2000
6352919,2021
3636455,2022
9895082,2008
9072557,2017
10118665,2022
13402052,2019
12182350,2006
8766004,
5992264,2007
11314375,2008
5290761,2001
12467045,2020
5552454,2020
10968928,2024
11613295,2001
7300995,2022
14587642,2014
6632429,2007
10052556,2001
12574289,2014
3702721,2001
7139675,2011
8816111,2017
7349910,2013
8604478,2022
9208606,2000
14390422,2022
4763879,2003
8787344,2022
6640443,2005
3872828,2003
5711211,2021
9717891,2005
8325559,2020
12996275,2001
12170647,2001
14175911,2003
11756166,2003
8746502,2003
11070841,2014
7020863,2016
5238690,2012
4158377,2008
13277613,2013
4904519,2003
12152885,2007
12753278,2014
8023872,2016
12389438,2010
10174751,2007
8684888,2006
6247380,2012
3416076,2007
6487947,2004
8691452,2021
4511042,2024
14545894,2008
6135398,2023
10012389,2013
4191016,2018
8242714,2007
3532007,2016
5488900,2013
14950923,2017
9470024,2010
7793690,2019
13871198,2004
14664985,2015
3603932,2017
6102377,2004
28199242,2016
11525829,2017
8682030,2008
10190006,2024
19609675,2013
10905844,2022
7498282,2009
9316343,2022
9832689,2021
18272515,2023
27214642,2009
28024232,2005
8112782,2021
6181682,2012
10816380,2012
9037606,2020
9160581,2013
9363686,2021
5521584,2007
25153684,2008
28804608,2006
5675646,2016
7986033,2007
17231334,2001
14509295,2005
25791770,2008
6434985,2024
9684739,2019
11247097,2002
14969820,2003
8833870,2007
11658619,2014
16778632,2007
11293855,2016
14794346,2013
6498822,2013
19558847,2012
10968934,2011
8463033,2006
24855156,2008
26477469,2018
5848419,2022
12113671,2001
14420468,2017
5248549,2023
10444998,2009
5830991,2009
21454651,2014
21746207,2018
4663170,2011
10821427,2006
10488887,2000
12526050,2001
8983353,2017
15857189,2003
18516290,2021
19818761,2022
5496553,2000
7502440,2019
8844615,2003
5670362,2001
6479786,2018
12065492,2021
24720873,2011
1053433,2024
19428759,2015
1367860,2017
14588286,2009
13748409,2005
3231349,2024
5997263,2020
25376683,2003
4208303,2023
24668900,2011
14397902,2007
11249254,2009
11925632,2006
20829023,2017
13697361,2002
7884030,2024
6765648,2015
20151786,2023
20996634,2013
12791861,2011
11898697,2013
8438852,2018
27217543,2014
9528082,2008
5843004,2007
6715890,2008
25695629,2018
14802057,2023
29441810,2000
5000894,2015
6864381,2012
7830648,2008
22816383,2006
11636175,2006
7541487,2021
25879844,2022
21732264,2011
14178155,2021
9030963,2009
8453317,2004
11791172,2003
3404971,2004
10348067,2014
8611845,2023
28169763,2021
22441615,2024
7985735,2005
18595411,2009
20868595,2021
7346671,2005
6078295,2006
11252853,2017
5328414,2001
11025778,2004
3050670,2012
10322278,2021
3827262,2007
5250307,2019
7539136,
24646185,2004
9079386,2019
9951078,2010
28481497,2015
11181864,2017
10760747,2009
16602904,2022
10631366,2024
4060341,2004
8312617,2024
23172559,2023
8832103,2021
14259616,2001
7022871,2013
8386038,2021
9149746,2017
14299126,2000
5569103,2018
7623475,2005
19959626,2024
23164976,2010
9250812,2022
12645725,2024
3184782,2008
1696323,2006
9787796,2004
27794792,2022
27696280,2019
11905493,2021
2742401,2004
10951009,2022
13932272,2020
6213451,2009
2672623,2007
11211788,2001
13355642,2011
8983503,
10056582,2017
12261447,2000
16237593,2020
5134195,2000
7595989,2003
9350740,2016
10104795,2011
22371776,2017
29045304,2011
19005666,2019
21392629,2008
7736685,2014
13917170,2007
18188979,2011
6627399,2013
7434286,2004
9785527,2012
27557923,2019
28666300,2017
1807626,2020
11136565,2014
10233820,2008
3022321,2007
25732973,2003
13703673,2022
5792713,2012
6096232,2009
13740310,2000
1131239,2000
27375639,2022
24953583,2005
19773717,2020
28029246,2021
25033559,2015
19907077,2000
29848357,2007
8553889,2010
13229547,2016
7240526,2006
7998043,2002
10851673,2016
11564926,2022
14260143,2007
9436749,2006
4459911,2000
8424207,2014
10085359,2008
6575097,2015
4208985,2024
22943397,2018
26964707,2016
24657327,2024
16654069,2015
10004005,2020
8305126,2001
12785275,2007
1467027,2020
10948214,2008
44468070,2012
9163889,2010
11837952,2006
2957820,2020
14370560,2002
8417448,2012
3798759,2003
19735903,2019
7508679,2017
13282915,2002
14408151,2004
17024750,2006
2086106,2016
27170034,2023
8543862,2009
12003765,2001
8414629,2020
17604981,2009
10133959,2000
7537924,2009
2514218,2019
10918374,2004
14443133,
11944147,2024
13996820,2019
14395156,2001
15871366,2014
7371249,2007
6338306,2017
22378474,2021
13499489,2012
9878307,2000
22830831,2024
21791017,2016
3085642,2007
22957568,2021
12750528,2016
16069802,2011
6604589,2016
7351817,2021
9049891,2005
21741245,2003
5555557,2010
10510286,2012
15080876,2013
6850563,2018
17358064,2001
20194192,2004
29801848,2019
26493753,2007
25091199,2023
2632182,2007
7152873,2002
8449271,2006
23203020,2022
10114801,2019
29257255,2008
20814055,2012
7343801,2023
5445151,2009
14876692,2023
29329692,2001
18263949,2009
13746061,2003
12729101,2019
26031337,2013
13666575,2013
14471926,2005
13049095,2010
24427883,2011
6393895,2000
10919255,2009
10369203,2004
22228269,2003
11872012,2011
14320907,2004
19545839,2019
21471775,2006
11577232,2002
28082796,
11278211,2018
3212959,2021
11032855,2022
24094803,2004
28722719,2001
13556766,2013
9251774,2010
20189132,2001
5128076,2005
11373830,2015
14672104,2006
6166786,2022
10769685,2023
5679777,2000
9155219,2021
3505270,2016
13459979,2016
8333910,2014
13829358,2002
14715667,2019
6496402,2015
5425395,2003
26068115,2000
14164346,2020
12412583,2003
14976499,2009
12166164,2003
42201830,2008
2862038,2021
7979438,2014
17903337,2016
10461600,2020
5534804,2012
8108014,2019
29738572,2009
9774606,2006
5804085,2021
22800629,2011
8460566,2002
20837705,2004
7422863,2010
9595875,2014
26189893,2000
1174164,2017
16360611,2021
1480595,2014
7090613,2003
8150013,2000
8522590,2014
13911329,2006
16363847,2020
6508070,2023
45801834,2003
10346996,2010
9241818,
23897109,2022
9286691,2003
6179342,2004
7878791,2022
17025798,2000
9922118,2014
26143854,2001
9346040,2015
3722678,2023
7862300,2004
4635450,2024
12864487,2008
4566410,2009
11084793,2004
3753787,2000
12805593,2011
15504533,2000
5253667,2009
16273079,2015
25495575,2014
9389132,2019
7944853,2020
14542234,2009
9935792,2012
13558694,2011
12250592,2024
8097906,2019
6823687,2013
10644833,2010
11111093,2015
5480818,2006
23983317,2019
13244648,2003
18816339,2012
13701917,2020
18350498,2018
11158227,2001
18043673,2009
21189087,2006
12376299,2008
9605910,2017
8206528,2018
13574546,2023
6085846,2004
9355661,2000
16228766,2021
20951584,2016
14564122,2019
17409673,2019
11596340,2019
13955601,2015
13837033,2010
21281720,2024
9658899,2002
8139051,2014
12448819,2010
5859727,2023
8124436,2000
17599321,2002
9035605,2012
9044052,2001
6795255,2013
14578212,2001
3831606,2001
11773530,2023
5399313,2014
29449738,2018
13096856,2024
5243632,2016
12902444,2005
6252482,2017
13115077,2006
9424191,2023
23515934,2007
16685298,2008
21798579,2012
10583166,2022
10434544,2005
11524496,2023
22532244,2007
27296835,2006
7902328,2009
11997253,2007
5082793,2014
9894049,2011
28485595,2015
28866377,2005
11734625,2002
24661149,2010
10594692,2003
15615006,2024
10530815,2014
15237231,2004
24683380,2023
13661866,2015
5099861,2005
12391687,2007
6973281,2020
6940294,2018
4191627,2009
13932361,2011
13419331,2011
10182250,2001
13020477,2003
13039747,2002
20011352,2009
12082576,2007
20300143,2015
21166746,2012
13067487,2003
6542565,2012
12152202,2019
21871506,2001
12237700,2010
6190019,2013
8035391,2004
3565248,2021
8904519,2020
19426405,2006
5563526,2018
6114447,2001
22278329,2021
13167582,2000
29413287,2019
15708395,2001
11176160,2007
29222048,2012
11676329,
8515468,2021
13188448,2005
12495062,2002
17259464,2018
3045186,2018
18036156,2021
15169962,2009
7743742,2008
6964961,2008
15040308,2015
5728267,2021
10398300,2013
16772325,2004
8940662,2003
16872448,2012
12105702,2023
3561353,2010
10754061,2006
10436821,2018
7682511,2024
10506971,2002
11894847,2010
14263867,2024
18681617,2016
19837676,2002
14446081,2008
10051616,2008
