omset,tahun_berdiri,kapasitas_produksi_mod
27810964,2001,2306
20813615,2014,1577
22610924,2018,1974
27935813,2002,2148
24206255,2008,2481
21310391,2018,1535
26453437,2011,3500
20919570,2001,2416
21642715,2008,2008
22687492,unknown,2445
20013550,2010,1262
27766253,2016,3754
24673023,2019,2041
24674063,2004,2240
27836003,2009,1727
21945389,2013,2219
27460096,2013,2045
26644101,2023,2523
23386638,2018,1948
20061736,2019,1467
25153054,2006,1991
23940100,2020,2314
10704336,,671
15746875,2003,1220
12067245,2020,1264
24354214,2000,3347
5443503,2015,547
17376929,2023,1304
31134621,2024,2715
1491250,2018,100
27345852,2019,2383
8365245,2012,928
7771376,2000,733
28744361,2004,3109
27001400,2021,2368
17160325,2010,2003
7190937,2021,605
28703089,2024,2209
11241938,2020,1540
14994900,2006,844
8321623,2000,595
6732280,2011,481
5907291,2024,933
20351822,2006,2538
10664735,2012,1310
5000124,2008,377
13667419,2023,1910
5494319,2011,535
8852628,2012,995
5317008,2022,487
13539467,2012,1223
14911283,2000,1294
8692200,2023,735
10622496,2014,1101
11219369,2015,1105
13638940,2017,1238
12236067,2019,1495
8508787,2020,161
6769342,2018,687
13023423,2012,1377
1192161,2016,186
8521702,2018,749
6857476,2024,642
22921156,2017,2517
7416600,2008,937
13951673,2014,1193
20101382,2016,1954
31897528,2009,3848
20045691,2019,1090
12618159,2003,971
11597623,2006,1411
5648057,2000,668
27437527,2009,2792
13122699,2004,1078
17124205,2005,1294
7098757,2014,519
27372386,2016,3256
11622406,2007,902
8253758,2005,757
1477801,2008,50
25445111,2020,2728
9078517,2010,701
2694579,2003,198
28306628,2016,1841
15047646,2017,910
2666942,2009,209
7434281,2023,410
18560199,2003,2425
14252722,2002,726
10176339,2010,738
1100083,2022,61
2075978,2002,110
20530652,2012,1495
12599871,2006,901
35280338,2004,2733
6161889,2011,490
8855348,2023,1197
12006079,2021,1111
10841521,2018,1258
1307855,2002,132
7969356,2013,927
25834736,2012,1174
7802159,2007,635
30828000,2020,3534
11921552,2012,941
13870801,2014,1753
8012069,2024,1004
17220983,2010,1435
12107315,2009,975
24809677,2018,1874
13847728,2013,1093
17556637,2009,1216
14429436,2001,1442
10253260,2023,597
1133465,2016,124
14903881,2000,1547
17064521,2006,1041
25023853,2020,2985
6861170,2010,697
14606602,2005,1551
6628925,2000,449
6626021,2024,692
12843726,2004,1465
26743727,2021,2442
6765911,2005,953
12054403,2008,1107
1187515,2000,185
5830865,2020,556
8850215,2017,914
8877268,2018,449
21605277,2011,2141
9625100,2000,706
11641672,2020,850
10202344,2019,1314
13621061,2018,1186
17135616,2024,1256
14720718,2022,1246
30176820,2012,2165
5808092,2022,742
7007562,2015,492
13269902,2012,1352
6187312,2006,772
6370209,2012,472
33662757,2020,3431
7768952,2008,493
6619063,2012,1013
13658565,2004,1503
11585441,2017,1005
13595762,2002,1032
14045099,2024,1253
4035029,2016,289
14315463,2007,1859
13695512,2003,917
10430954,2005,973
10132914,2002,910
15310846,2019,1370
6606591,2018,561
5161840,2004,426
11199438,2015,1224
14528675,2024,1503
10143807,2014,1009
7551790,2009,96
1989439,2006,178
7831463,2010,377
14155795,2016,1475
2798517,2019,404
22814560,2011,1747
17338942,2015,1512
14155443,2024,1128
10724293,2003,1257
6876942,2019,623
16192556,2007,2018
26007093,2009,2599
13729525,2002,1321
8952318,2015,817
6311025,2022,693
4914470,2005,154
5235200,2020,464
10069940,2020,893
11789240,2013,1250
10082219,2009,868
3732261,2016,166
8512235,2012,762
12194133,2021,836
13438794,2005,709
14998434,2019,1586
24850046,2009,2553
20333895,2022,2049
14337311,2014,1679
34866595,2019,2882
19422763,2018,1292
6450917,2016,554
18936383,2012,1628
27040909,2010,2132
19679364,2000,1789
5965553,2023,417
5968160,2005,212
16918707,2015,1417
14510761,2018,1006
25519196,2002,2471
12197402,2009,944
9361784,2001,1079
25419974,2010,3054
8898059,2021,938
8594743,2015,453
9004659,2011,1122
2387569,2022,369
12035466,2003,1099
12017687,2006,1423
9153226,2004,705
14246738,2000,781
21463314,2015,1699
9851817,2016,1269
13077783,2006,799
31495031,2019,2936
9696852,2005,880
30213006,2013,2560
26075521,2009,2227
9039915,2007,826
18403387,unknown,1508
10191201,2007,600
13274326,2006,1269
19631251,2011,2193
8874352,2005,975
8638145,2012,608
5670589,2003,287
26596029,2007,2345
15611668,2005,1901
2003142,2015,218
5492961,2003,589
1028252,2012,142
2982425,2000,291
16593081,2019,1563
29653259,2021,3086
18527453,2021,1524
9342589,2009,538
27479281,2001,2889
14283226,2024,1655
3464957,2023,134
6695215,2005,735
18209529,2020,2240
6409972,2019,562
14072600,2023,1060
8422553,2005,777
7240231,2018,539
23058079,2012,1891
6944134,2022,691
28077652,2013,1861
10452614,2003,614
29114643,2021,2720
14089740,2012,1283
24920043,2005,2460
14342956,2010,1841
8827563,2022,812
6848707,2023,711
17910670,2021,1328
14539368,2001,1550
5845198,2012,421
13822018,2016,1283
13221170,2019,1178
14405094,2004,1610
12068628,2020,769
5469687,2024,106
14249330,2004,1244
12929461,2019,1302
5261921,2004,477
7769274,2023,927
13378116,2018,1339
9654340,2006,746
12052285,2019,514
4144615,2001,314
13812075,2023,1544
7505734,2006,592
4194896,2011,356
10605504,2011,1056
4365061,2019,220
7691702,2023,802
12443679,2022,1552
14468599,2007,1276
5534493,2018,297
6889348,2019,595
14031914,2004,666
6225778,2019,602
11497919,2018,1153
3782236,2018,544
8348457,2014,707
5063012,2015,498
10088778,2003,717
11689009,2005,974
12746118,2012,765
3932179,2000,300
13389248,2005,1140
11801679,2019,1146
9669792,2021,735
13201295,2007,1227
7732279,2000,623
3685949,2008,259
4983888,2017,439
11940187,2015,1095
3913535,2023,432
4509858,2018,364
14364422,2024,1216
10200161,2017,880
10783433,2015,809
8803554,2014,714
9384968,2013,1278
8077713,2018,541
7372663,2021,601
7950376,2017,632
14675020,2002,1273
13844707,2001,1175
12267047,2015,1187
3949456,2020,89
10102952,2013,1144
6421928,2011,673
6640851,2022,364
11825421,2011,513
10135519,2011,695
14641361,2004,1272
4317533,2021,738
14403656,2004,1472
14002241,2003,780
6629225,2020,461
44003989,2007,4083
11540431,2007,1109
8998785,2021,532
7385761,2008,629
4619803,2014,285
4728759,2017,236
14219920,2024,1374
13569485,2002,1449
13795859,2007,1491
10711391,2000,1102
14438684,2001,1181
4580919,2017,495
6255896,2011,600
11792285,2001,1104
7568103,2010,556
10463740,2014,832
13600496,2023,1263
9337765,2006,1360
13397563,2009,1304
10703652,2014,827
13539236,2003,1011
11767858,2012,948
13796236,2006,1858
12224949,2015,1011
12864245,2012,1410
11672171,2003,968
8951624,2018,857
4915490,2007,542
8469752,2019,642
14217880,2005,1121
4516079,2006,628
8148231,2011,921
13948702,2017,1494
12424073,2006,1332
4318372,2018,431
12431228,2000,1647
7460480,2019,670
13786245,2017,1418
8326105,2015,454
10041654,2019,722
7992639,2016,477
4726957,2019,595
14405186,2011,598
12541476,2010,1039
5571034,2013,50
13440568,2013,1004
5242826,2012,374
5367405,2010,684
3631342,2004,353
13375425,2017,998
5081576,2020,602
10273749,2000,932
8440123,2011,762
13016524,2014,870
3909241,2022,187
6381178,2021,416
4062566,2019,346
4250724,2000,369
9827116,2013,1225
13022928,2006,1289
11550717,2006,389
10843488,2010,1043
6989768,2012,354
4902112,2009,271
5744246,2019,365
12268479,2022,948
5878000,2003,283
11077287,2021,1052
6192613,2001,301
5154970,2012,499
5673077,2004,858
13454456,2010,870
4954663,2017,380
5472015,2012,67
13524616,2013,1154
8949150,2003,936
8864946,2022,943
8280470,2001,754
6013844,2018,674
9004365,2007,1339
12096463,2017,1530
12522931,2013,1006
14139132,2017,889
6821173,2007,528
12208165,2016,872
11866688,2000,1190
8795236,2023,544
13204657,2024,1186
8879461,2012,969
11290732,2018,1000
13973850,2014,1016
9151624,2010,1069
5647840,2018,183
9012618,2017,740
8535341,2007,755
9168234,2016,826
11236860,2006,1062
12478082,2021,1293
11330040,2013,1019
8767731,2003,709
14238043,2000,1189
6279720,2002,445
4401943,2016,487
8760534,2011,651
9412055,2023,1028
7465687,2013,665
4194876,2000,278
10569583,2015,1098
3776009,2007,212
11392946,2008,1188
9294712,2012,880
12699797,2022,1003
10340295,2002,1054
10717271,2024,1097
12555070,2012,1441
10126738,2015,1130
4532048,2023,457
11198373,2021,746
48962878,2021,6432
8919011,2003,508
10470540,2004,1163
11233376,2017,1122
4957421,2022,244
11619055,2020,1025
6852707,2020,590
9159540,2020,1098
11793171,,895
14221895,2001,1228
11528382,2023,478
7754079,2013,1022
7076516,2015,429
4557532,2016,435
8270793,2013,718
11744317,2008,1043
7817320,2007,851
10661467,2020,1351
13801095,2002,1330
6252044,2018,659
3997666,,380
14445030,2016,1610
7470814,2018,575
4208589,2003,508
14497304,2015,1642
7575409,2021,877
3527330,2006,200
6866126,2020,575
3593847,2004,328
10115205,2009,606
3478071,2020,498
3777054,2003,311
11118709,2004,1075
5295930,2022,365
10984494,2014,682
10399558,2010,802
9400965,2006,892
13109102,2006,1374
5843749,2009,535
4897403,2018,472
6240023,2015,488
11022230,2000,1116
4981609,2021,655
9570799,2017,1014
3747486,2024,421
7472563,2004,718
5104117,2013,204
12353233,2004,859
11909948,2004,1195
11396397,2010,1031
3876670,2001,383
13360503,2015,1669
9957398,2015,1059
8192437,2011,980
4672466,2005,412
5850873,2020,375
6187285,2014,531
10702452,2011,781
8194334,2005,1039
6964161,2019,758
11821475,2001,1203
10468360,2018,1229
12106293,2012,594
13666661,2006,1409
10099988,2010,618
13357618,2007,1218
12749807,2013,1081
12665418,2001,1325
9783835,2020,931
4766722,2004,610
11788300,2022,922
9535001,2010,1011
8268358,2024,770
11411336,2005,640
12823362,2021,929
6946902,2018,586
8264065,2022,959
13284658,2000,1336
4531230,2019,211
10460683,2010,913
12507049,2013,1657
9154036,2013,845
11513583,2019,965
7748413,2023,783
8577239,2001,922
11115451,2024,899
3466185,2015,350
13375790,2000,1133
7248879,2018,774
10063984,2019,946
14331543,2008,1447
5229970,2018,331
7983153,2015,551
5212460,2020,597
7049738,2007,608
14112701,2017,1370
4120323,2015,302
10574463,2011,1163
12703285,2006,1000
5980629,2016,499
11797042,2009,1266
12197432,2004,1406
12676225,2018,1019
7764482,2005,1066
7281865,2016,703
9405936,2023,622
13117672,2024,1295
3466875,2013,232
13116170,2002,1312
4769091,2003,400
9142808,2008,836
4456733,2001,243
4584474,2000,536
4704849,2009,227
4674739,2015,231
13863889,2013,1368
12422784,2001,1540
4074184,2000,291
10278355,2018,1087
10014302,2022,1142
3778487,2010,425
9180711,2009,758
6839629,2012,407
12291015,2020,559
13566524,2002,1168
13241818,2017,1523
6557077,2015,378
10349532,2009,1094
12697041,2019,911
14063892,2003,1316
13091729,2001,1382
13169031,2013,1026
6939822,2009,643
4953121,2018,360
10133221,2007,1072
3383938,2001,307
6272653,2019,559
12970423,2003,1592
10686729,2023,1120
8696879,2004,637
10459579,2009,926
11770940,2016,1051
9299177,2001,852
8426868,2011,1260
13743610,2008,1357
11125858,2008,524
7810045,2022,590
10150415,2022,482
7571650,2014,609
4531250,2008,90
11083864,2006,798
6843869,2017,330
13081846,2010,1295
8013143,2022,714
7224465,2019,695
13963333,2006,1248
11705453,2021,721
3736516,2024,379
9312564,2019,1246
6479761,2003,640
7864023,2005,617
3392361,2009,87
6672966,2024,426
5213932,2020,520
14356333,2005,1616
6692326,2001,635
11173816,2013,1204
16281097,2022,1714
3583211,2019,363
12604099,2018,978
5514892,2016,505
10315752,2016,739
13714108,2005,1258
10180677,2011,993
8851982,2012,1140
8749740,2017,514
11817208,2012,1193
9148839,2008,1133
12741202,2015,1358
11462244,2024,1242
4116252,2018,429
10244503,2024,1218
14945868,2011,1055
12683265,2023,797
11101146,2011,1004
7009625,2010,226
4259644,2015,536
13358472,2015,1547
12834981,2023,1057
4019081,2006,283
8490393,2020,744
5694003,2015,503
11496265,2019,1074
12869314,2020,1319
12870718,2010,1128
5992469,2015,681
13584090,2008,1362
11472884,2003,894
5404665,2008,680
10215523,2008,616
9673169,2009,851
10759783,2005,1199
12174568,2004,925
6343927,2013,609
5020145,2017,514
6673012,2019,434
6523905,2018,560
12563282,2008,1104
8691620,2003,665
7207181,2021,1062
6181421,2005,410
4279841,2017,506
10886119,2024,893
6348417,2003,368
9758442,2015,901
6735846,2014,708
12144641,2002,1336
10583738,2001,1317
12030061,2012,1830
10793469,2023,1035
11255605,2003,862
9995386,2013,1002
8782562,2011,732
11383295,2016,1256
12880514,2006,835
5500318,2009,858
4512918,2023,509
9968860,2000,525
8645113,2003,629
8821380,2022,959
13270193,2015,1525
14274833,2016,949
12436417,2009,1315
9585858,2020,440
10595916,2018,938
10416839,2009,1195
13814406,2000,1111
4643079,2018,169
9832544,2022,918
8803698,2006,664
13920322,2016,1446
7347855,2014,486
5589937,2020,359
8633288,2009,360
14578415,unknown,1383
14243071,2019,1258
11587669,2017,762
12816437,2022,1219
10528950,2023,1188
8164428,2010,685
12680698,2016,1225
9537957,2009,917
7222401,2006,416
3597764,2008,574
9950408,2000,793
8113804,2022,852
8547701,2023,920
3447567,2007,263
7926598,2000,823
6748608,2019,638
3437917,2018,92
12832997,2023,1083
12204077,2000,956
4183391,2003,285
7886907,2017,449
6502370,2001,768
10968486,,1371
14664894,2001,1623
5411385,2011,671
9921470,2002,818
7101087,2024,511
11372775,2005,844
8233051,2001,862
6543546,2001,614
14102192,2017,1268
10289070,2002,1222
4937582,2011,485
12129627,2010,892
6668298,2021,466
11359329,2012,1195
5904451,2017,688
11518396,2009,1180
5242565,2003,751
4080733,2019,574
4163168,2001,412
6849636,2017,453
9962144,unknown,607
14009365,2014,1174
12410899,2014,1322
13686758,2015,1749
14173120,2003,1413
4929375,2023,601
3719834,,274
8904656,2012,927
11017217,,1193
6443024,2007,221
13697552,2009,1139
12522408,2014,1384
10823874,2000,1044
9763789,2018,617
11446233,2022,450
11289882,2012,936
13488510,2007,1213
4657606,2004,264
3671383,2016,322
7704521,2017,781
3617481,2013,389
10904401,2006,434
13884942,2008,908
3982050,,289
4175118,2016,432
6530139,2003,659
9035186,2003,909
8462180,2022,679
6644870,2014,526
7522396,2007,530
6542427,2014,709
7073875,2007,457
6596898,2011,729
10074891,2022,955
8883698,2008,787
8935002,2013,664
8102232,2008,456
12665991,2022,986
8010679,2003,649
13164373,2022,572
4977541,2020,396
3976613,2002,462
8142062,2024,838
5945700,2003,435
11791305,2021,1083
7543072,2018,564
8765929,2004,816
4459709,2004,604
3622467,2014,430
8765450,2023,892
3976620,2012,262
7871115,2020,845
5845565,2015,229
8025741,,666
5369405,2003,557
13462568,2005,1429
8099445,2002,854
12512372,2017,1215
14508156,2000,1273
3751034,2015,384
4171474,2021,214
14477885,2005,1086
13588463,2016,1258
5284560,2011,483
7039851,2022,289
12660284,2020,1271
11151594,2018,1195
12527396,2022,1121
8913429,2003,1292
11750245,2000,899
3452233,2009,234
5755548,2020,435
5219819,2014,437
14480886,2002,1233
9143617,2008,524
14152400,2003,1142
9284010,2020,813
9081290,2016,1073
4360190,2017,689
8506933,2022,1030
7671729,2020,533
4413706,2003,271
11669478,2023,1021
13421485,2001,1706
8059625,2017,686
8485419,2016,490
14379221,2006,1175
13863301,2014,1476
12049189,2015,1268
3887479,2022,295
4181674,2024,449
6454388,2009,170
11618022,2019,1080
6827035,2007,756
6183332,2010,398
8418274,2017,584
11218269,2006,571
3547888,2005,505
4419317,2024,268
10894971,2017,1043
10679343,2021,1106
4960670,2005,657
12132165,2009,1065
7686294,2007,580
4001153,2006,358
13734454,2019,1606
5881919,2021,484
5959145,2011,359
5687266,2005,241
10086042,2015,637
10833310,2019,1183
7446247,2024,600
4744327,2000,313
10607534,2007,794
8808393,2019,806
9963501,2017,845
9447140,2014,791
3503706,2015,468
13021554,2008,1593
7567277,2003,367
3871250,2012,367
3570610,2004,188
12934959,2014,1114
10740868,2024,1044
9335546,2020,793
9014704,2016,857
14631791,2005,1532
9647813,2002,932
9009203,2013,673
8394856,2004,624
5591193,2014,251
6600159,2011,430
11849038,2014,1563
8154583,2005,571
6814887,2020,387
10586339,2000,1031
13841152,2014,1235
8848243,2022,752
13413628,2019,1604
6740969,2005,691
5304975,2016,373
12882285,2014,1063
7446825,2007,566
14075455,2024,1530
9080427,2007,750
6471100,2012,255
12436317,2014,1120
13837882,2024,843
10137608,2018,1405
9050283,2024,610
14341441,2017,1267
7933250,2018,756
4373597,2017,327
11332461,2017,958
6329401,2016,627
6432086,2018,829
8031213,2019,866
13497261,2013,1632
14566473,2023,1036
13170123,2010,1286
6226560,2009,571
9966320,2024,976
12246867,2003,1463
11484825,2016,989
11462236,2020,942
13883096,2001,1416
8077958,2014,371
5339328,2002,423
11456414,2002,1007
14154398,2011,1038
4653830,2023,554
5550712,2000,309
14041450,2009,1247
10153518,2000,982
5119811,2022,651
5856358,2003,508
9888533,2006,1098
8290008,2005,879
13143835,2007,1232
7679752,2012,474
4556258,2013,174
14558562,2017,1363
8545959,2001,654
6815605,2001,765
13526235,2010,1437
9008586,2016,769
3418468,2003,125
13614501,2023,1383
7685781,2009,488
11973995,2019,899
8973518,2017,600
11992024,2001,1056
11205731,2011,1295
7630271,2014,676
4055731,2017,276
14453689,2015,891
8345486,2010,856
8082309,2008,567
4155708,2020,365
12499687,2000,1047
6780959,2006,747
8584913,2019,736
14449991,,1306
11947985,2008,1207
8659325,2016,1205
12103949,2016,1324
7758407,2000,673
12813958,2012,1169
5797596,2018,417
14283713,2004,1040
11526450,2018,912
6584744,2006,443
13823638,2021,1443
10206530,2019,680
14320705,2003,1686
6592020,2023,712
5891022,2002,516
7736913,2012,688
13075818,2001,1046
5400769,2012,510
7520020,2019,872
14429943,2008,1122
4783072,2012,176
13162825,2014,1388
6867779,2020,664
7811915,2021,479
6895318,2006,476
11274902,2003,816
6286385,2016,426
10156728,2023,844
5403804,2017,424
9387650,2016,704
4435098,2017,264
5570410,2003,445
5726587,2008,525
6604015,2003,525
12966596,2014,1487
6103513,2018,619
9234221,2003,492
13488570,2023,1373
14197159,2016,1468
5291352,2000,387
8660873,2001,470
9330009,2004,840
8574992,2006,765
10855430,2010,720
12138934,2001,739
11059882,2006,981
12829826,2010,1109
11946304,2004,982
4239874,2012,345
6110274,2012,347
5647937,,419
12859911,2019,1312
11861560,2008,991
8146944,2005,397
9655541,2005,766
9611958,2018,633
9123396,2008,875
8100562,2017,785
12204450,2003,692
13805835,2003,1470
4178400,2020,191
4896345,2009,657
5681919,2022,485
12134225,2004,790
14132414,2003,975
12582688,2004,1236
12877796,2012,1072
7238329,2022,622
5127907,2021,692
10200491,2001,763
4346576,2013,375
8956526,2008,1099
9079688,2016,871
6416156,2012,284
4197693,2012,425
13827811,2010,945
13298821,2006,1590
9663101,2020,691
12295811,2011,1872
7715865,2019,966
6973604,2016,471
5440190,2017,473
8780230,2009,941
12836707,2013,1375
7984196,2001,797
11734507,2024,1374
7999504,2017,688
12914600,2008,1081
11178326,2002,931
7962957,2023,876
12893896,2002,1271
5253507,2021,498
4818562,2024,532
12066082,2011,583
13932995,2015,1359
5246742,2007,486
12764124,2006,1597
10818530,2010,622
5557523,2014,734
9158172,2018,838
13599132,2004,1375
9527829,2018,1219
10160980,2019,1043
