omset,tahun_berdiri,kapasitas_produksi
6161889,2011,300
8855348,2023,1472
12006079,2021,957
10841521,2018,1428
1307855,2002,245
7969356,2013,1113
25834736,2012,50
7802159,2007,517
30828000,2020,2837
11921552,2012,479
13870801,2014,1991
8012069,2024,1189
17220983,2010,822
12107315,2009,408
24809677,2018,895
13847728,2013,386
17556637,2009,305
14429436,2001,1338
10253260,2023,50
1133465,2016,251
14903881,2000,1046
17064521,2006,102
25023853,2020,2722
6861170,2010,732
14606602,2005,1203
6628925,2000,50
6626021,2024,727
12843726,2004,1514
26743727,2021,2148
6765911,2005,1339
12054403,2008,769
1187515,2000,401
5830865,2020,498
8850215,2017,727
8877268,2018,50
21605277,2011,1221
9625100,2000,209
11641672,2020,172
10202344,2019,1470
13621061,2018,693
17135616,2024,408
14720718,2022,898
30176820,2012,832
5808092,2022,993
7007562,2015,95
13269902,2012,1069
6187312,2006,849
6370209,2012,126
33662757,2020,3066
7768952,2008,50
6619063,2012,1467
13658565,2004,1291
11585441,2017,490
13595762,2002,122
14045099,2024,829
4035029,2016,99
14315463,2007,2164
13695512,2003,81
10430954,2005,808
10132914,2002,687
15310846,2019,993
6606591,2018,343
5161840,2004,229
11199438,2015,1334
14528675,2024,1032
10143807,2014,703
7551790,2009,50
1989439,2006,215
7831463,2010,50
14155795,2016,1373
2798517,2019,1006
22814560,2011,571
17338942,2015,808
14155443,2024,479
10724293,2003,1188
6876942,2019,355
16192556,2007,2040
26007093,2009,2157
13729525,2002,1020
8952318,2015,562
6311025,2022,745
4914470,2005,50
5235200,2020,458
10069940,2020,419
11789240,2013,1292
10082219,2009,539
3732261,2016,50
8512235,2012,500
12194133,2021,209
13438794,2005,50
14998434,2019,1138
24850046,2009,2378
20333895,2022,1454
14337311,2014,1508
34866595,2019,815
19422763,2018,224
6450917,2016,398
18936383,2012,1015
27040909,2010,1230
19679364,2000,1017
5965553,2023,155
5968160,2005,50
16918707,2015,1000
14510761,2018,50
25519196,2002,2178
12197402,2009,193
9361784,2001,1218
25419974,2010,3138
8898059,2021,972
8594743,2015,50
9004659,2011,1160
2387569,2022,628
12035466,2003,773
12017687,2006,1533
9153226,2004,399
14246738,2000,50
21463314,2015,334
9851817,2016,1395
13077783,2006,50
31495031,2019,2221
9696852,2005,707
30213006,2013,1837
26075521,2009,1076
9039915,2007,420
18403387,unknown,514
10191201,2007,50
13274326,2006,1149
19631251,2011,1734
8874352,2005,844
8638145,2012,176
5670589,2003,50
26596029,2007,1096
15611668,2005,2170
2003142,2015,296
5492961,2003,698
1028252,2012,310
2982425,2000,275
16593081,2019,987
29653259,2021,2140
18527453,2021,726
9342589,2009,50
27479281,2001,2357
14283226,2024,1732
3464957,2023,50
6695215,2005,650
18209529,2020,2651
6409972,2019,451
14072600,2023,111
8422553,2005,546
7240231,2018,212
23058079,2012,602
6944134,2022,627
28077652,2013,143
10452614,2003,50
29114643,2021,1401
14089740,2012,964
24920043,2005,1658
14342956,2010,1930
8827563,2022,654
6848707,2023,732
17910670,2021,221
14539368,2001,1565
5845198,2012,161
13822018,2016,798
13221170,2019,692
14405094,2004,1646
12068628,2020,50
5469687,2024,50
14249330,2004,799
12929461,2019,1077
5261921,2004,392
7769274,2023,1057
13378116,2018,927
9654340,2006,252
12052285,2019,50
4144615,2001,192
13812075,2023,1550
7505734,2006,243
4194896,2011,325
10605504,2011,715
4365061,2019,50
7691702,2023,707
12443679,2022,1594
14468599,2007,824
5534493,2018,50
6889348,2019,299
14031914,2004,50
6225778,2019,554
11497919,2018,1101
3782236,2018,880
8348457,2014,308
5063012,2015,474
10088778,2003,50
11689009,2005,417
12746118,2012,50
3932179,2000,149
13389248,2005,666
11801679,2019,853
9669792,2021,148
13201295,2007,792
7732279,2000,299
3685949,2008,72
4983888,2017,401
11940187,2015,766
3913535,2023,559
4509858,2018,258
14364422,2024,1077
10200161,2017,512
10783433,2015,60
8803554,2014,381
9384968,2013,2319
8077713,2018,50
7372663,2021,294
7950376,2017,355
14675020,2002,966
13844707,2001,561
12267047,2015,918
3949456,2020,50
10102952,2013,1096
6421928,2011,576
6640851,2022,50
11825421,2011,50
10135519,2011,50
14641361,2004,633
4317533,2021,1239
14403656,2004,1394
14002241,2003,50
6629225,2020,69
44003989,2007,3283
11540431,2007,695
8998785,2021,50
7385761,2008,737
4619803,2014,50
4728759,2017,50
14219920,2024,1014
13569485,2002,1433
13795859,2007,1518
10711391,2000,1095
14438684,2001,584
4580919,2017,606
6255896,2011,506
11792285,2001,829
7568103,2010,233
10463740,2014,490
13600496,2023,654
9337765,2006,1758
13397563,2009,1050
10703652,2014,187
13539236,2003,125
11767858,2012,335
13796236,2006,1960
12224949,2015,606
12864245,2012,1207
11672171,2003,326
8951624,2018,729
4915490,2007,664
8469752,2019,79
14217880,2005,309
4516079,2006,981
8148231,2011,926
13948702,2017,1557
12424073,2006,1110
4318372,2018,386
12431228,2000,1811
7460480,2019,353
13786245,2017,1386
8326105,2015,50
10041654,2019,326
7992639,2016,50
4726957,2019,838
14405186,2011,50
12541476,2010,984
5571034,2013,50
13440568,2013,239
5242826,2012,134
5367405,2010,956
3631342,2004,376
13375425,2017,453
5081576,2020,724
10273749,2000,704
8440123,2011,666
13016524,2014,50
3909241,2022,50
6381178,2021,50
4062566,2019,274
4250724,2000,334
9827116,2013,1366
13022928,2006,977
11550717,2006,50
10843488,2010,606
6989768,2012,50
4902112,2009,50
5744246,2019,84
12268479,2022,164
5878000,2003,50
11077287,2021,954
6192613,2001,50
5154970,2012,484
5673077,2004,1290
13454456,2010,50
4954663,2017,153
5472015,2012,50
13524616,2013,765
8949150,2003,1193
8864946,2022,942
8280470,2001,488
6013844,2018,728
9004365,2007,1838
12096463,2017,1855
12522931,2013,463
14139132,2017,50
6821173,2007,132
12208165,2016,50
11866688,2000,1016
8795236,2023,50
13204657,2024,539
8879461,2012,1075
11290732,2018,633
13973850,2014,58
9151624,2010,996
5647840,2018,50
9012618,2017,363
8535341,2007,539
9168234,2016,601
11236860,2006,631
12478082,2021,1170
11330040,2013,620
8767731,2003,328
14238043,2000,750
6279720,2002,68
4401943,2016,507
8760534,2011,317
9412055,2023,900
7465687,2013,397
4194876,2000,76
10569583,2015,1038
3776009,2007,50
11392946,2008,914
9294712,2012,614
12699797,2022,234
10340295,2002,918
10717271,2024,861
12555070,2012,1527
10126738,2015,939
4532048,2023,387
11198373,2021,50
48962878,2021,7514
8919011,2003,50
10470540,2004,1326
11233376,2017,881
4957421,2022,50
11619055,2020,544
6852707,2020,413
9159540,2020,1090
11793171,,211
14221895,2001,460
11528382,2023,50
7754079,2013,1200
7076516,2015,50
4557532,2016,380
8270793,2013,399
11744317,2008,663
7817320,2007,918
10661467,2020,1403
13801095,2002,1131
6252044,2018,549
3997666,,348
14445030,2016,1568
7470814,2018,350
4208589,2003,667
14497304,2015,1408
7575409,2021,961
3527330,2006,50
6866126,2020,326
3593847,2004,258
10115205,2009,50
3478071,2020,738
3777054,2003,246
11118709,2004,862
5295930,2022,50
10984494,2014,75
10399558,2010,339
9400965,2006,612
13109102,2006,982
5843749,2009,441
4897403,2018,404
6240023,2015,313
11022230,2000,751
4981609,2021,807
9570799,2017,1091
3747486,2024,577
7472563,2004,455
5104117,2013,50
12353233,2004,50
11909948,2004,1063
11396397,2010,827
3876670,2001,335
13360503,2015,1708
9957398,2015,809
8192437,2011,963
4672466,2005,234
5850873,2020,65
6187285,2014,296
10702452,2011,197
8194334,2005,1325
6964161,2019,769
11821475,2001,978
10468360,2018,1112
12106293,2012,50
13666661,2006,1002
10099988,2010,50
13357618,2007,681
12749807,2013,658
12665418,2001,1222
9783835,2020,745
4766722,2004,773
11788300,2022,261
9535001,2010,1060
8268358,2024,427
11411336,2005,50
12823362,2021,268
6946902,2018,422
8264065,2022,990
13284658,2000,1155
4531230,2019,50
10460683,2010,386
12507049,2013,2002
9154036,2013,705
11513583,2019,707
7748413,2023,563
8577239,2001,937
11115451,2024,377
3466185,2015,324
13375790,2000,656
7248879,2018,663
10063984,2019,648
14331543,2008,1046
5229970,2018,50
7983153,2015,80
5212460,2020,666
7049738,2007,395
14112701,2017,896
4120323,2015,143
10574463,2011,1256
12703285,2006,272
5980629,2016,297
11797042,2009,1822
12197432,2004,1446
12676225,2018,386
7764482,2005,1427
7281865,2016,454
9405936,2023,50
13117672,2024,1027
3466875,2013,50
13116170,2002,1055
4769091,2003,288
9142808,2008,668
4456733,2001,50
4584474,2000,734
4704849,2009,50
4674739,2015,50
13863889,2013,938
12422784,2001,1725
4074184,2000,158
10278355,2018,998
10014302,2022,1225
3778487,2010,502
9180711,2009,353
6839629,2012,50
12291015,2020,50
13566524,2002,583
13241818,2017,1369
6557077,2015,50
10349532,2009,1127
12697041,2019,302
14063892,2003,828
13091729,2001,1408
13169031,2013,186
6939822,2009,377
4953121,2018,59
10133221,2007,842
3383938,2001,232
6272653,2019,431
12970423,2003,1769
10686729,2023,1058
8696879,2004,234
10459579,2009,675
11770940,2016,538
9299177,2001,637
8426868,2011,1762
13743610,2008,1277
11125858,2008,50
7810045,2022,84
10150415,2022,50
7571650,2014,360
4531250,2008,50
11083864,2006,206
6843869,2017,50
13081846,2010,1235
8013143,2022,365
7224465,2019,456
13963333,2006,543
11705453,2021,50
3736516,2024,354
9312564,2019,1622
6479761,2003,655
7864023,2005,198
3392361,2009,50
6672966,2024,50
5213932,2020,470
14356333,2005,1443
6692326,2001,448
11173816,2013,1751
16281097,2022,1250
3583211,2019,437
12604099,2018,438
5514892,2016,438
10315752,2016,322
13714108,2005,1053
10180677,2011,804
8851982,2012,1366
8749740,2017,50
11817208,2012,1606
9148839,2008,1311
12741202,2015,1418
11462244,2024,1051
4116252,2018,435
10244503,2024,1240
14945868,2011,350
12683265,2023,50
11101146,2011,643
7009625,2010,50
4259644,2015,656
13358472,2015,1510
12834981,2023,515
4019081,2006,50
8490393,2020,473
5694003,2015,450
11496265,2019,959
12869314,2020,1123
12870718,2010,675
5992469,2015,1060
13584090,2008,1336
11472884,2003,250
5404665,2008,859
10215523,2008,50
9673169,2009,477
10759783,2005,1009
12174568,2004,414
6343927,2013,524
5020145,2017,526
6673012,2019,50
6523905,2018,427
12563282,2008,436
8691620,2003,192
7207181,2021,1523
6181421,2005,125
4279841,2017,595
10886119,2024,451
6348417,2003,50
9758442,2015,767
6735846,2014,581
12144641,2002,1233
10583738,2001,1363
12030061,2012,2226
10793469,2023,647
11255605,2003,494
9995386,2013,735
8782562,2011,527
11383295,2016,1084
12880514,2006,191
5500318,2009,1336
4512918,2023,536
9968860,2000,50
8645113,2003,108
8821380,2022,1337
13270193,2015,1489
14274833,2016,50
12436417,2009,1241
9585858,2020,50
10595916,2018,520
10416839,2009,1382
13814406,2000,702
4643079,2018,50
9832544,2022,735
8803698,2006,199
13920322,2016,1278
7347855,2014,50
5589937,2020,50
8633288,2009,50
14578415,unknown,1039
14243071,2019,582
11587669,2017,177
12816437,2022,968
10528950,2023,1136
8164428,2010,435
12680698,2016,744
9537957,2009,700
7222401,2006,50
3597764,2008,1348
9950408,2000,288
8113804,2022,697
8547701,2023,929
3447567,2007,169
7926598,2000,661
6748608,2019,395
3437917,2018,50
12832997,2023,340
12204077,2000,304
4183391,2003,67
7886907,2017,50
6502370,2001,959
10968486,,1633
14664894,2001,1382
5411385,2011,885
9921470,2002,321
7101087,2024,59
11372775,2005,261
8233051,2001,1274
6543546,2001,384
14102192,2017,575
10289070,2002,1415
4937582,2011,514
12129627,2010,283
6668298,2021,75
11359329,2012,1206
5904451,2017,839
11518396,2009,1036
5242565,2003,1049
4080733,2019,813
4163168,2001,398
6849636,2017,50
9962144,unknown,50
14009365,2014,605
12410899,2014,1042
13686758,2015,2112
14173120,2003,936
4929375,2023,753
3719834,,157
8904656,2012,839
11017217,,1062
6443024,2007,50
13697552,2009,737
12522408,2014,1536
10823874,2000,850
9763789,2018,59
11446233,2022,50
11289882,2012,625
13488510,2007,986
4657606,2004,50
3671383,2016,298
7704521,2017,700
3617481,2013,428
10904401,2006,50
13884942,2008,56
3982050,,128
4175118,2016,484
6530139,2003,685
9035186,2003,852
8462180,2022,229
6644870,2014,240
7522396,2007,236
6542427,2014,739
7073875,2007,166
6596898,2011,840
10074891,2022,773
8883698,2008,459
8935002,2013,140
8102232,2008,50
12665991,2022,342
8010679,2003,404
13164373,2022,50
4977541,2020,180
3976613,2002,607
8142062,2024,756
5945700,2003,102
11791305,2021,697
7543072,2018,295
8765929,2004,553
4459709,2004,825
3622467,2014,546
8765450,2023,692
3976620,2012,52
7871115,2020,725
5845565,2015,50
8025741,,278
5369405,2003,575
13462568,2005,1084
8099445,2002,943
12512372,2017,905
14508156,2000,914
3751034,2015,452
4171474,2021,50
14477885,2005,497
13588463,2016,659
5284560,2011,415
7039851,2022,50
12660284,2020,1162
11151594,2018,1283
12527396,2022,886
8913429,2003,1600
11750245,2000,257
3452233,2009,52
5755548,2020,96
5219819,2014,202
14480886,2002,598
9143617,2008,50
14152400,2003,538
9284010,2020,545
9081290,2016,1154
4360190,2017,1129
8506933,2022,1941
7671729,2020,116
4413706,2003,50
11669478,2023,605
13421485,2001,2145
8059625,2017,368
8485419,2016,50
14379221,2006,339
13863301,2014,1129
12049189,2015,1286
3887479,2022,124
4181674,2024,476
6454388,2009,50
11618022,2019,950
6827035,2007,690
6183332,2010,75
8418274,2017,50
11218269,2006,50
3547888,2005,846
4419317,2024,50
10894971,2017,640
10679343,2021,833
4960670,2005,942
12132165,2009,482
7686294,2007,137
4001153,2006,256
13734454,2019,1556
5881919,2021,186
5959145,2011,50
5687266,2005,50
10086042,2015,50
10833310,2019,1168
7446247,2024,493
4744327,2000,79
10607534,2007,252
8808393,2019,571
9963501,2017,516
9447140,2014,492
3503706,2015,675
13021554,2008,1635
7567277,2003,50
3871250,2012,354
3570610,2004,50
12934959,2014,645
10740868,2024,776
9335546,2020,561
9014704,2016,516
14631791,2005,1353
9647813,2002,756
9009203,2013,174
8394856,2004,169
5591193,2014,50
6600159,2011,50
11849038,2014,2000
8154583,2005,219
6814887,2020,50
10586339,2000,911
13841152,2014,1220
8848243,2022,438
13413628,2019,1900
6740969,2005,592
5304975,2016,50
12882285,2014,418
7446825,2007,239
14075455,2024,1240
9080427,2007,518
6471100,2012,50
12436317,2014,874
13837882,2024,50
10137608,2018,1702
9050283,2024,50
14341441,2017,633
7933250,2018,592
4373597,2017,212
11332461,2017,470
6329401,2016,589
6432086,2018,1033
8031213,2019,716
13497261,2013,1727
14566473,2023,50
13170123,2010,1166
6226560,2009,491
9966320,2024,738
12246867,2003,1604
11484825,2016,402
11462236,2020,540
13883096,2001,1331
8077958,2014,50
5339328,2002,176
11456414,2002,513
14154398,2011,276
4653830,2023,764
5550712,2000,50
14041450,2009,686
10153518,2000,865
5119811,2022,925
5856358,2003,291
9888533,2006,1201
8290008,2005,765
13143835,2007,790
7679752,2012,50
4556258,2013,50
14558562,2017,1124
8545959,2001,250
6815605,2001,725
13526235,2010,1153
9008586,2016,464
3418468,2003,50
13614501,2023,1173
7685781,2009,50
11973995,2019,387
8973518,2017,173
11992024,2001,643
11205731,2011,1415
7630271,2014,564
4055731,2017,89
14453689,2015,50
8345486,2010,832
8082309,2008,50
4155708,2020,299
12499687,2000,693
6780959,2006,1085
8584913,2019,556
14449991,,893
11947985,2008,964
8659325,2016,1598
12103949,2016,1201
7758407,2000,765
12813958,2012,762
5797596,2018,202
14283713,2004,256
11526450,2018,443
6584744,2006,165
13823638,2021,1064
10206530,2019,124
14320705,2003,1527
6592020,2023,1196
5891022,2002,376
7736913,2012,581
13075818,2001,618
5400769,2012,348
7520020,2019,1278
14429943,2008,468
4783072,2012,50
13162825,2014,1583
6867779,2020,462
7811915,2021,50
6895318,2006,50
11274902,2003,344
6286385,2016,125
10156728,2023,538
5403804,2017,116
9387650,2016,110
4435098,2017,50
5570410,2003,330
5726587,2008,376
6604015,2003,214
12966596,2014,1309
6103513,2018,617
9234221,2003,50
13488570,2023,940
14197159,2016,1222
5291352,2000,164
8660873,2001,50
9330009,2004,619
8574992,2006,604
10855430,2010,104
12138934,2001,50
11059882,2006,754
12829826,2010,814
11946304,2004,427
4239874,2012,167
6110274,2012,50
5647937,,94
12859911,2019,1291
11861560,2008,305
8146944,2005,50
9655541,2005,361
9611958,2018,112
9123396,2008,647
8100562,2017,778
12204450,2003,50
13805835,2003,1187
4178400,2020,50
4896345,2009,986
5681919,2022,306
12134225,2004,113
14132414,2003,327
12582688,2004,1132
12877796,2012,613
7238329,2022,401
5127907,2021,993
10200491,2001,328
4346576,2013,229
8956526,2008,1123
9079688,2016,540
6416156,2012,50
4197693,2012,437
13827811,2010,159
13298821,2006,1881
9663101,2020,90
12295811,2011,2599
7715865,2019,1159
6973604,2016,50
5440190,2017,351
8780230,2009,1046
12836707,2013,1068
7984196,2001,688
11734507,2024,1232
7999504,2017,366
12914600,2008,609
11178326,2002,612
7962957,2023,949
12893896,2002,977
5253507,2021,504
4818562,2024,565
12066082,2011,50
13932995,2015,1019
5246742,2007,471
12764124,2006,1904
10818530,2010,50
5557523,2014,919
9158172,2018,640
13599132,2004,1237
9527829,2018,1519
10160980,2019,908
13055904,2015,797
8312764,2011,542
10083451,2005,282
7276764,2006,510
7875812,2009,224
10549930,2024,457
5380007,2014,50
12212112,2000,844
5556318,2021,260
5670668,2001,136
13482543,2001,1120
11510823,2009,50
5172980,2019,1061
3811487,2001,207
4412052,2018,152
5020364,2021,50
7462980,2016,422
12722555,2017,1474
4092190,2003,684
8526207,2011,983
3981615,2021,406
11343672,2018,372
10345522,2000,50
6096021,2018,240
6362325,2006,279
14649161,2016,1443
5997971,2022,529
6339426,2005,1058
4499110,2020,700
8653393,2021,425
7753606,2005,50
10618376,2018,1352
5801549,2003,892
11834357,2003,50
5208362,2008,869
3920604,2014,344
9471287,2005,772
12466598,2010,1824
5188229,2002,885
10817675,2008,989
5002628,2007,485
10188500,2013,853
8087238,2011,166
17417844,2003,903
11814719,2009,186
12786409,2004,363
8524321,2007,202
14000773,2007,320
7938385,2023,500
13725288,2024,569
9999526,2010,726
12298676,2008,50
7885059,2021,348
13676437,2012,690
5558325,2010,164
12153727,2022,441
13920741,2007,50
11782636,2011,863
5426783,2006,554
9453918,2010,1032
13045300,2022,1285
8576842,2021,528
5863848,2005,650
3938220,2007,333
14497345,2008,1061
6081583,2017,50
10945283,2022,64
10799534,2008,1366
4808396,2000,50
11403708,2016,453
5775845,2012,824
4058383,2011,220
9967840,2006,401
5964251,2001,508
10034002,2010,515
11993087,2004,855
10099870,2009,188
8226021,2009,882
11432513,2023,1587
12113342,2017,866
6032325,2006,50
5302703,2001,188
7962468,2011,284
3902484,2011,388
4602222,2012,50
9435430,2007,159
14457726,2013,1352
11889829,2007,1187
7508363,2007,265
14425142,2022,50
4307362,2013,1508
10060551,2001,1121
9827533,2018,306
14358103,2013,1561
3890227,2009,144
4593610,2006,573
4064424,2013,311
5599775,2020,667
10943096,2022,623
14162492,2020,50
6742417,2000,1331
11711698,2011,61
13296703,2014,120
8361662,2003,370
5706011,2020,50
5344947,2016,265
13830718,2008,1136
8768583,2010,933
48559927,2017,3792
8973150,2015,279
9045124,2020,619
12361339,2000,1017
14420957,2016,50
10531751,2015,881
5766653,2016,50
6799933,2008,1227
12693719,2004,552
10909048,2006,463
