status_legalitas,omset,laba
Belum Terdaftar,12419366,3188703.3845866164
Belum Terdaftar,16427020,2716997.7186755585
Terdaftar,31255569,8279742.608338489
Belum Terdaftar,9219883,2751361.9603402894
Belum Terdaftar,8012357,2916918.150420852
Belum Terdaftar,24603348,7314430.95066964
Belum Terdaftar,4542239,1162279.492030108
Belum Terdaftar,13211431,2323722.6497669634
Belum Terdaftar,3914390,1547351.2765660286
Belum Terdaftar,9231683,3722191.65490817
Belum Terdaftar,14703169,1703768.8149553863
Belum Terdaftar,12979417,-1136317.1732027987
Terdaftar,28560753,6525307.778228105
Belum Terdaftar,11251161,2837080.4911089195
Belum Terdaftar,10915819,-22320.495619668625
Terdaftar,24873637,6148371.755206839
Terdaftar,30046275,8597419.764539167
Belum Terdaftar,14813290,4453513.377219802
Belum Terdaftar,16385896,1165722.1150058522
Belum Terdaftar,16821923,3382301.722923002
Belum Terdaftar,6228820,696357.847595328
Belum Terdaftar,10271641,1920904.4484372681
Belum Terdaftar,12364011,721571.3682465372
Belum Terdaftar,9377822,2580705.163317855
Belum Terdaftar,8581323,2133023.2863030704
Belum Terdaftar,16675470,4868375.326560579
Belum Terdaftar,1000509,-259169.27747568284
Belum Terdaftar,9491897,-1121586.7426072776
Belum Terdaftar,10057830,2651005.679410488
Terdaftar,11364413,4340144.025037319
Terdaftar,28536832,9822510.403988805
Terdaftar,5254282,4015618.8787192665
Belum Terdaftar,9893905,4472324.596535598
Belum Terdaftar,2955798,-310198.5266681042
Belum Terdaftar,10460340,2729664.3987273406
Belum Terdaftar,9044986,1839053.9113980168
Belum Terdaftar,15603431,2549849.155707417
Belum Terdaftar,15857074,4826655.529896226
Terdaftar,19294142,8195834.021547558
Belum Terdaftar,15957822,-2767844.5670744544
Belum Terdaftar,17850412,2903490.531810677
Terdaftar,10692570,4851596.930089093
Belum Terdaftar,14948785,2719996.42599014
Belum Terdaftar,29013801,2306410.551902818
Terdaftar,22664973,7709061.216861294
Belum Terdaftar,11904712,4057912.6167320297
Belum Terdaftar,15124447,759717.9069181554
Belum Terdaftar,19496072,5282830.622941973
Terdaftar,11460849,1343847.153780925
Belum Terdaftar,10371805,2615178.370503999
Belum Terdaftar,14650654,4930833.788465164
Belum Terdaftar,8315194,-8196.52001078357
Terdaftar,19986899,7412653.523344693
Terdaftar,27822456,8650129.17519778
Belum Terdaftar,1145470,496672.75278115016
Belum Terdaftar,13817750,2514812.1223589424
Terdaftar,22868378,4063333.526834834
Belum Terdaftar,21606186,5536452.220038326
Belum Terdaftar,23361908,1557284.4485254176
Terdaftar,5916536,-301655.2121985853
Belum Terdaftar,5972760,567873.3642223445
Belum Terdaftar,4852988,956589.5628961325
Belum Terdaftar,12632365,1563558.7781589902
Terdaftar,18968660,1730752.736513948
Belum Terdaftar,21297642,6658609.837846411
Belum Terdaftar,12561578,3056044.8100634026
Belum Terdaftar,17729190,4402606.909176163
Belum Terdaftar,4243041,-2241082.570398976
Belum Terdaftar,14713715,3963695.6134323454
Belum Terdaftar,24846094,1306791.737992527
Belum Terdaftar,5124189,158795.43662968802
Belum Terdaftar,25929011,-423713.8439167545
Belum Terdaftar,20261315,5262113.562091009
Terdaftar,17840827,2676382.6138527226
Terdaftar,20738037,6153897.09247171
Belum Terdaftar,23176346,7105938.397067622
Belum Terdaftar,34214226,8538889.75915247
Terdaftar,7010886,3272276.7258638153
Belum Terdaftar,4521085,676242.8135954195
Belum Terdaftar,14940981,-396136.0819275246
Belum Terdaftar,10479500,3087945.966848759
Belum Terdaftar,24839068,2945818.4693313986
Terdaftar,26969701,9484405.597047523
Belum Terdaftar,8243034,2392040.675536042
Terdaftar,6365536,2344964.520346882
Belum Terdaftar,17329081,4559942.567496726
Belum Terdaftar,22647697,8151493.346974271
Belum Terdaftar,18078636,3565845.69690129
Belum Terdaftar,9408519,3277680.160518994
Belum Terdaftar,16245747,5122495.260047193
Belum Terdaftar,13067004,5037331.197733914
Terdaftar,30299605,7935956.63685413
Belum Terdaftar,11754770,3802099.076036188
Belum Terdaftar,12144157,3254802.037015112
Terdaftar,17518684,5510843.156038932
Terdaftar,32753433,10120362.94513651
Belum Terdaftar,16646621,4013470.036964944
Belum Terdaftar,8861169,1033394.2335557606
Belum Terdaftar,18989165,2902541.146687354
Belum Terdaftar,9170929,1756412.5165353124
Belum Terdaftar,25533784,1866964.106719684
Terdaftar,10058686,2740188.368570356
Belum Terdaftar,14943081,5539182.753447951
Belum Terdaftar,7836794,-455934.8970843242
Belum Terdaftar,5299507,107824.41818898916
Belum Terdaftar,8180593,1045728.7593979554
Belum Terdaftar,8345494,391617.3116807125
Belum Terdaftar,6690705,374287.7388000197
Terdaftar,28355675,7325836.56019919
Terdaftar,8893365,3267312.587353597
Terdaftar,9904539,2925182.4873407315
Belum Terdaftar,25517066,3171966.169263084
Belum Terdaftar,11308909,1949259.636981426
Belum Terdaftar,1468763,297502.5025286599
Belum Terdaftar,5728704,-1110787.1101543386
Belum Terdaftar,15729980,-1260967.5494563354
Terdaftar,9889184,4973064.17610527
Terdaftar,29718452,9579339.178706365
Belum Terdaftar,21236427,6161129.939645469
Belum Terdaftar,7952373,3083835.5054063564
Belum Terdaftar,15779911,-111892.90593726526
Terdaftar,30505937,8351103.357120812
Belum Terdaftar,10632437,2802691.3700152435
Belum Terdaftar,26205569,906454.3297165518
Belum Terdaftar,4657264,135327.1536403449
Belum Terdaftar,13185662,2748854.5043602632
Terdaftar,23378868,6077426.194242551
Belum Terdaftar,8828807,2387147.762458411
Belum Terdaftar,14811487,1468432.8730119509
Belum Terdaftar,11141272,1759846.4608453359
Belum Terdaftar,8622103,2346989.494138452
Belum Terdaftar,23703199,6477752.783652493
Belum Terdaftar,4056837,2468235.224251636
Belum Terdaftar,16057654,4151960.3965665586
Belum Terdaftar,22405063,8070389.370548736
Terdaftar,27504917,9426408.34262804
Terdaftar,28319127,6925536.776104355
Belum Terdaftar,26155731,-1608958.4695490901
Terdaftar,24823731,6658533.58807201
Belum Terdaftar,26760858,10105053.985329546
Belum Terdaftar,10826517,2913253.632023636
Terdaftar,9121303,1922848.3272944642
Belum Terdaftar,6496311,869456.2929932205
Terdaftar,27434126,7248547.083842922
Belum Terdaftar,16436189,-279873.9523283873
Belum Terdaftar,10878780,2131577.9184308234
Terdaftar,19892239,5680187.530095128
Belum Terdaftar,10556625,3590659.6430742135
Belum Terdaftar,8376826,838732.6387775084
Belum Terdaftar,7869747,-301124.2921311371
Terdaftar,23614505,7255225.028746982
Terdaftar,34951014,10497559.63063154
Belum Terdaftar,2137519,65795.2097703137
Belum Terdaftar,13800068,2804194.119242132
Belum Terdaftar,17180045,3352125.324856911
Belum Terdaftar,9183562,2016526.8402190404
Belum Terdaftar,9555973,701140.6295772984
Belum Terdaftar,5260121,20919.66418296937
Belum Terdaftar,19767466,5326346.148854295
Terdaftar,6097140,1094821.4967260247
Terdaftar,30691728,8642387.028207595
Belum Terdaftar,6904780,2530082.764424497
Terdaftar,27488507,8972590.89311036
Belum Terdaftar,29416941,-3559550.97995348
Belum Terdaftar,11481575,2222441.678687651
Belum Terdaftar,14917976,145992.03239298594
Belum Terdaftar,9984126,2312853.214528434
Terdaftar,18659137,4112001.6342774928
Belum Terdaftar,2778177,1805371.7938202443
Belum Terdaftar,5509869,-1814322.0766167673
Terdaftar,7491834,2195587.021990125
Belum Terdaftar,26584427,7029016.854275131
Belum Terdaftar,13340657,1143549.0039787425
Belum Terdaftar,12923560,3542716.1736860494
Belum Terdaftar,19581944,4569996.528483601
Terdaftar,12802637,3740056.837069967
Terdaftar,10801523,3543027.2349357833
Terdaftar,8011192,1433866.9292322665
Belum Terdaftar,29002787,-22353.470224343168
Belum Terdaftar,14547531,-204134.7782487732
Belum Terdaftar,9655700,1321980.626657907
Belum Terdaftar,2567473,-677613.0899852669
Belum Terdaftar,12787556,3668175.2823084625
Belum Terdaftar,13510399,3747300.236673702
Terdaftar,18712172,4949641.82227752
Belum Terdaftar,5117954,-841979.4355175354
Belum Terdaftar,20328944,3606385.1751448466
Terdaftar,25590812,6974036.719871801
Terdaftar,21747462,-151768.61109739426
Terdaftar,24046716,6656944.606377682
Terdaftar,21033458,6710522.925241447
Terdaftar,27856521,7753896.470602042
Terdaftar,24501677,7989369.796028849
Terdaftar,26818262,7693727.79819133
Terdaftar,21029543,5076978.654449503
Belum Terdaftar,25413953,7355232.832100556
Terdaftar,25077396,9357219.218280407
Terdaftar,21211855,4971287.523075072
Belum Terdaftar,26886457,8552470.402779365
Terdaftar,25532604,7522722.384586297
Belum Terdaftar,20385327,-1149990.871778399
Terdaftar,24857612,7774135.938733289
Terdaftar,24205090,7221640.247632898
Terdaftar,20155039,6487455.719922617
Belum Terdaftar,21898875,6777889.362153564
Belum Terdaftar,24524184,110734.39927428291
Belum Terdaftar,24580833,6178993.100616356
Terdaftar,23682368,6644651.157779833
Terdaftar,26445976,8733311.649073597
Terdaftar,24138880,7210201.775504636
Belum Terdaftar,23737036,2328058.298973349
Terdaftar,24929074,3863869.8270830624
Belum Terdaftar,27396903,7159473.394989375
Terdaftar,26375000,7673870.285128177
Belum Terdaftar,24650831,6372793.399250648
Belum Terdaftar,25371475,1214332.3973960443
Belum Terdaftar,26060383,7825045.843595266
Terdaftar,27898817,7949559.095065783
Terdaftar,25388092,6874942.874539966
Belum Terdaftar,26641945,9610543.184380906
Belum Terdaftar,21394935,7233465.535404242
Terdaftar,22237676,6299793.574498162
Terdaftar,20523026,6584544.125552368
Belum Terdaftar,24000694,6964419.881739298
Terdaftar,26198532,7166879.9207204
Belum Terdaftar,23631727,7564209.324485004
Terdaftar,26210706,7538909.914679797
Terdaftar,21972191,3430109.244936066
Terdaftar,25878039,8784774.934899671
Terdaftar,21362240,7319885.103795377
Terdaftar,22501690,6200413.708143923
Terdaftar,25776543,8218994.502287085
Terdaftar,20451841,5007696.053854244
Terdaftar,27379192,7091156.080040181
Terdaftar,21843121,6701431.6058011055
Terdaftar,21421539,6805441.062363431
Terdaftar,22111482,6335999.845355767
Terdaftar,20624722,8271487.87365249
Terdaftar,24223481,5521173.294268222
Terdaftar,22116145,7606395.210968462
Terdaftar,22831390,5817718.680231668
Terdaftar,20520409,6660466.8746293215
Belum Terdaftar,22442512,5634471.565157943
Belum Terdaftar,24165221,4323918.420413366
Terdaftar,22641843,6297228.489456295
Belum Terdaftar,21135388,3958760.8971425067
Belum Terdaftar,20085915,6292784.833430175
Terdaftar,22382025,8504543.986306282
Belum Terdaftar,16994942,4226142.314699704
Terdaftar,23867567,5360565.58115126
Belum Terdaftar,23697145,7393879.057069336
Terdaftar,25154994,-796243.9401439596
Terdaftar,26346108,3377401.0357774654
Belum Terdaftar,20811668,7313852.23536376
Belum Terdaftar,21274534,-6228669.840762977
Terdaftar,25842709,3447501.756501682
Belum Terdaftar,23601411,5338054.073748751
Belum Terdaftar,23430674,5686095.339444382
Belum Terdaftar,22630454,9193760.69207247
Belum Terdaftar,20768002,-558975.0206128049
Terdaftar,20801200,7191924.925058104
Belum Terdaftar,25609799,7602410.050213568
Belum Terdaftar,24978087,7379950.7314068135
Terdaftar,25123148,5770379.89247975
Terdaftar,25776228,8771166.811769601
Belum Terdaftar,21066825,5500203.3814401
Terdaftar,22345361,-1762662.5734858168
Terdaftar,20349356,4585367.734406938
Belum Terdaftar,23307580,7308720.758582215
Terdaftar,27898935,8454300.54839355
Terdaftar,26154378,6483217.246419681
Belum Terdaftar,23814265,7244093.168821642
Belum Terdaftar,20569586,7131437.153483228
Belum Terdaftar,16047953,4257156.666314181
Terdaftar,21657437,7812168.1453402955
Terdaftar,24081078,6351631.464085991
Belum Terdaftar,27041253,4152090.228048153
Belum Terdaftar,23567591,7292941.476494811
Terdaftar,20780943,5552882.98730039
Belum Terdaftar,24029581,3622686.339360945
Belum Terdaftar,21404544,7135001.530282548
Terdaftar,23656109,7267876.768924151
Belum Terdaftar,20927552,-5072191.213586663
Terdaftar,21551535,5692721.697049976
Terdaftar,23578267,8378082.803347325
Belum Terdaftar,20325362,7374302.799339648
Belum Terdaftar,21906122,6392481.396202863
Belum Terdaftar,27461246,4985958.4455990065
Belum Terdaftar,22439432,7633914.2577321315
Belum Terdaftar,25635765,-989999.7094500981
Belum Terdaftar,21376156,5529791.678391641
Terdaftar,24994919,8622652.485112354
Terdaftar,27385585,953637.9221457796
Belum Terdaftar,21265732,3858745.9683555574
Terdaftar,21809841,5503521.33709933
Belum Terdaftar,25520004,5675592.831664522
Terdaftar,23502586,8006904.405741
Belum Terdaftar,23393472,197754.9641159193
Terdaftar,24994587,7725391.836955906
Belum Terdaftar,25493920,5905150.4776304215
Terdaftar,27810964,9044118.299825002
Belum Terdaftar,20813615,5446197.678504109
Belum Terdaftar,22610924,7555080.20027418
Terdaftar,27935813,8222529.089182291
Belum Terdaftar,24206255,6324735.976318957
Belum Terdaftar,21310391,6456807.255426888
Terdaftar,26453437,5998057.785511646
Terdaftar,20919570,5716776.42789506
Belum Terdaftar,21642715,4196113.07244122
Terdaftar,22687492,5034492.8209681045
Belum Terdaftar,20013550,-3372331.963434888
Terdaftar,27766253,5656858.191308981
Terdaftar,24673023,8729035.45550037
Terdaftar,24674063,7325459.88723727
Terdaftar,27836003,889653.9209281587
Terdaftar,21945389,7528771.43566683
Belum Terdaftar,27460096,5356465.522494909
Terdaftar,26644101,8261692.199866732
Belum Terdaftar,23386638,4769166.739807473
Terdaftar,20061736,3169041.485337215
Terdaftar,25153054,7840062.083889106
Belum Terdaftar,23940100,7955291.221420145
Terdaftar,10704336,3026394.182983012
Belum Terdaftar,15746875,4263506.926845385
Belum Terdaftar,12067245,3277661.092000547
Terdaftar,24354214,5008351.667214269
Belum Terdaftar,5443503,1916110.446508912
Belum Terdaftar,17376929,1548622.6019785695
Belum Terdaftar,31134621,-2764759.462439893
Belum Terdaftar,1491250,356950.8993247061
Belum Terdaftar,27345852,8308876.69653044
Belum Terdaftar,8365245,505901.4846588236
Belum Terdaftar,7771376,1404889.0336590651
Belum Terdaftar,28744361,8992556.743350957
Belum Terdaftar,27001400,7885717.734380667
Belum Terdaftar,17160325,4963316.667357206
Belum Terdaftar,7190937,1229094.899236462
Belum Terdaftar,28703089,9206165.064055163
Terdaftar,11241938,4076035.944419316
Belum Terdaftar,14994900,4612072.025977884
Belum Terdaftar,8321623,1426184.484285355
Belum Terdaftar,6732280,616961.2348788155
Belum Terdaftar,5907291,1351389.967961795
Terdaftar,20351822,6794041.149982093
Belum Terdaftar,10664735,-841900.3190540827
Terdaftar,5000124,936233.7356956233
Belum Terdaftar,13667419,2103823.35831983
Belum Terdaftar,5494319,887477.473474088
Terdaftar,8852628,1354463.1159751532
Belum Terdaftar,5317008,436134.47508239717
Belum Terdaftar,13539467,3444678.137682266
Belum Terdaftar,14911283,1724034.848234932
Belum Terdaftar,8692200,2489692.415831316
Belum Terdaftar,10622496,-1332163.9418716156
Belum Terdaftar,11219369,3046074.539907943
Belum Terdaftar,13638940,2883252.424452152
Terdaftar,12236067,3760654.222128455
Belum Terdaftar,8508787,790192.3052219455
Belum Terdaftar,6769342,859184.2331787832
Terdaftar,13023423,4204318.527705406
Belum Terdaftar,1192161,154784.28896261204
Belum Terdaftar,8521702,2139488.41742164
Belum Terdaftar,6857476,1787832.181667332
Belum Terdaftar,22921156,5422740.354890476
Belum Terdaftar,7416600,3627744.3105807
Belum Terdaftar,13951673,4737709.679817303
Belum Terdaftar,20101382,6681862.650871106
Belum Terdaftar,31897528,7375131.523137411
Terdaftar,20045691,5418217.307510713
Belum Terdaftar,12618159,3450901.671076377
Belum Terdaftar,11597623,-2690078.682891519
Belum Terdaftar,5648057,1292565.0978250904
Terdaftar,27437527,735367.6406976064
Belum Terdaftar,13122699,5998744.656003614
Belum Terdaftar,17124205,-5191434.058901526
Belum Terdaftar,7098757,1692994.93471564
Terdaftar,27372386,9534534.069150422
Belum Terdaftar,11622406,3233103.321053046
Belum Terdaftar,8253758,1342501.3932971894
Belum Terdaftar,1477801,-1616272.5768246735
Belum Terdaftar,25445111,8152529.994246038
Belum Terdaftar,9078517,1609206.9824875805
Belum Terdaftar,2694579,-39071.82989436237
Belum Terdaftar,28306628,3491671.733222915
Belum Terdaftar,15047646,4667299.173178664
Belum Terdaftar,2666942,968341.7023545915
Terdaftar,7434281,2013186.2376733245
Belum Terdaftar,18560199,5767257.724150202
Belum Terdaftar,14252722,-522728.8870730902
Belum Terdaftar,10176339,3097245.6895345356
Belum Terdaftar,1100083,798657.1169657878
Belum Terdaftar,2075978,973963.5427617313
Belum Terdaftar,20530652,880354.5074587394
Terdaftar,12599871,4753917.993545921
Terdaftar,35280338,10697093.167577995
Belum Terdaftar,6161889,-339557.5312046445
Belum Terdaftar,8855348,1691112.2090019644
Belum Terdaftar,12006079,4024308.3219342716
Belum Terdaftar,10841521,455196.38599492004
Belum Terdaftar,1307855,-83998.22499151542
Belum Terdaftar,7969356,3447991.338551091
Belum Terdaftar,25834736,8054390.977894333
Belum Terdaftar,7802159,811763.7190903521
Belum Terdaftar,30828000,10658387.511616139
Belum Terdaftar,11921552,3231520.000417656
Belum Terdaftar,13870801,5179033.28720409
Belum Terdaftar,8012069,-9127.233466554899
Terdaftar,17220983,5497147.778262746
Belum Terdaftar,12107315,4089998.11073244
Belum Terdaftar,24809677,7339121.999525507
Terdaftar,13847728,2690499.815848958
Terdaftar,17556637,2964434.774307822
Belum Terdaftar,14429436,1074760.0219411815
Belum Terdaftar,10253260,1058689.0227210207
Terdaftar,1133465,818630.6098697428
Terdaftar,14903881,3469806.3349508075
Terdaftar,17064521,3802750.256847555
Terdaftar,25023853,7017061.43993371
Terdaftar,6861170,2726204.913287822
Belum Terdaftar,14606602,286146.49801923544
Terdaftar,6628925,1771428.171581902
Terdaftar,6626021,2077779.9649865315
Belum Terdaftar,12843726,1471420.5167921903
Terdaftar,26743727,8561102.372542018
Terdaftar,6765911,2163257.795414511
Belum Terdaftar,12054403,1984023.5034836293
Belum Terdaftar,1187515,-942073.7307752421
Belum Terdaftar,5830865,2506988.4313949067
Terdaftar,8850215,2501614.6488731154
Terdaftar,8877268,3813883.6746667284
Terdaftar,21605277,6152031.222004538
Terdaftar,9625100,2238241.338638989
Terdaftar,11641672,3913300.4888275163
Terdaftar,10202344,2984167.2607315998
Belum Terdaftar,13621061,2880789.6953892624
Belum Terdaftar,17135616,6958053.129781848
Terdaftar,14720718,3789231.626228362
Belum Terdaftar,30176820,9980637.521174213
Terdaftar,5808092,2584284.2293964815
Terdaftar,7007562,-720354.9582974036
Terdaftar,13269902,2978582.955383515
Belum Terdaftar,6187312,867110.4842678529
Terdaftar,6370209,1024993.9177781087
Terdaftar,33662757,11825283.471878689
Terdaftar,7768952,2130509.9632014884
Belum Terdaftar,6619063,2610165.079129504
Belum Terdaftar,13658565,4611206.889000204
Terdaftar,11585441,48283.142745161924
Terdaftar,13595762,4119049.8107395875
Terdaftar,14045099,5450660.407788698
Terdaftar,4035029,385415.7266649833
