id_umkm,nama_usaha,jenis_usaha,tenaga_kerja_perempuan,tenaga_kerja_laki_laki,aset,omset,marketplace,kapasitas_produksi,status_legalitas,tahun_berdiri,laba,biaya_karyawan,jumlah_pelanggan
288219241,UD. Via Cendana,Jasa,2,1,8238585.101,7259914,Bukalapak,50,Terdaftar,2018,230150,324000000,23
288219242,UD. Tiara Padi,Pendidikan,2,4,21470916.78,13670786,Shopee,316,Belum Terdaftar,2014,-904516,345000000,230
288219243,UD. Tono Langit,Jasa,2,3,1000000,5356317,Bukalapak,705,Belum Terdaftar,2000,-930102,285000000,309
288219244,UD. Habib Tunggal,Pendidikan,0,1,8900765.587,8140456,Bukalapak,663,Belum Terdaftar,2016,2167727,252000000,761
288219245,UD. Delia Sidarta,Perdagangan,1,1,21358352.92,14224232,Lazada,672,Belum Terdaftar,2012,5777963,342000000,461
288219246,UD. Mega Naraya,Jasa,1,1,5260758.131,6749682,Bukalapak,787,Belum Terdaftar,2001,2172502,141000000,unknown
288219247,UD. Hesti Mulyo Juni,Perdagangan,1,2,15096703.31,11896916,Website Sendiri,206,Belum Terdaftar,2017,-1927156,39000000,204
288219248,UD. Sinta Lintang,Pendidikan,2,1,4570703.672,8452121,Website Sendiri,407,Belum Terdaftar,2017,-478829,135000000,936
288219249,UD. Zainab Jayengprana,Pendidikan,0,1,2303246.504,5493990,Bukalapak,215,Belum Terdaftar,2000,-124983,366000000,486
288219250,UD. Jasmine Puri Gita,Pendidikan,3,2,6994282.258,8265838,Tokopedia,847,Belum Terdaftar,2024,2856446,486000000,491
288219251,UD. Vidi Resmi,Jasa,0,1,13745572.89,5384033,Website Sendiri,50,Belum Terdaftar,2016,1381254,222000000,308
288219252,UD. Febri Jagadmaya,Pendidikan,0,1,11714815.56,9041233,Shopee,249,Terdaftar,2002,2316911,330000000,206
288219253,UD. Fahmi Resmi,Pendidikan,2,3,19345375.02,10767251,Shopee,50,Terdaftar,2018,2474088,255000000,83
288219254,UD. Wawan Prima,Pendidikan,1,1,9755384.385,7221495,Tokopedia,314,Belum Terdaftar,2015,2307889,483000000,567
288219255,UD. Satria Madusari,Pendidikan,0,1,2506806.169,6853797,Shopee,918,Belum Terdaftar,2013,43791,153000000,415
288219256,UD. Marsya Saputranegara Suci,Jasa,3,2,15707753.74,12271834,Shopee,655,Belum Terdaftar,2022,633413,438000000,261
,UD. Grego Baruna,Perdagangan,0,1,9048512.947,7291508,Tokopedia,292,Belum Terdaftar,2014,2229254,306000000,959
288219258,UD. Olla Resmi,Pendidikan,0,1,2287987.114,4693312,Tokopedia,608,Belum Terdaftar,2012,998526,360000000,431
288219259,UD. Laras Galuh,Pendidikan,1,1,6138240.773,9471303,Shopee,1286,Belum Terdaftar,2008,2825853,228000000,710
288219260,UD. Elva Jayeng,Jasa,1,1,8219460.481,3678906,Website Sendiri,182,Belum Terdaftar,2002,2866824,303000000,303
288219261,UD. Ujang Raharja,Perdagangan,0,1,5962285.653,5853292,Tokopedia,566,Belum Terdaftar,2016,1485606,315000000,569
288219262,UD. Desi Tirtayasa,Perdagangan,2,2,9813242.684,4603299,Shopee,50,Belum Terdaftar,2015,2473491,348000000,173
288219263,UD. Cici Wangi,Jasa,0,1,2499096.269,8322286,Lazada,1085,Belum Terdaftar,2010,1577991,411000000,542
288219264,UD. Yana Paningrat,Pendidikan,3,2,5154894.752,5704209,Bukalapak,1266,Belum Terdaftar,2013,2674795,429000000,971
288219265,UD. Mira Utama,Perdagangan,2,2,12099424.22,12936334,Bukalapak,1295,Belum Terdaftar,2023,2290491,189000000,109
288219266,UD. Qyla Prima,Pendidikan,3,2,27364756.18,13516580,Shopee,50,Belum Terdaftar,2005,536336,120000000,22
288219267,UD. Salsa Wijaya,Jasa,2,2,11148922.47,7838392,Bukalapak,138,Belum Terdaftar,2011,2615220,177000000,638
288219268,UD. Iqra Satria,Pendidikan,3,2,6764333.015,10283019,Lazada,869,Belum Terdaftar,2016,2571632,375000000,142
288219269,UD. Febri Trisula,Jasa,1,2,1000000,3976415,Tokopedia,50,Belum Terdaftar,2002,-352879,348000000,808
288219270,UD. Qanita Madani,Pendidikan,1,1,8806225.548,14108825,Lazada,1546,Terdaftar,2012,4362423,96000000,715
288219271,UD. Zainab Madya,Perdagangan,3,3,9053727.44,9750103,Website Sendiri,748,Belum Terdaftar,2002,1784738,468000000,465
288219272,UD. Fira Adiwarna,Jasa,1,1,9048020.823,6534941,Tokopedia,75,Belum Terdaftar,2022,697420,426000000,928
288219273,UD. Budi Reswara,Perdagangan,1,1,5826355.556,6178428,Tokopedia,425,Belum Terdaftar,2020,827799,117000000,427
288219274,UD. Hasna Gunawan,Pendidikan,1,1,4962797.987,4049006,Website Sendiri,50,Belum Terdaftar,2008,884116,276000000,93
288219275,UD. Riko Jayeng,Pendidikan,3,7,20401189.73,13232158,Tokopedia,473,Belum Terdaftar,2000,4718022,321000000,516
288219276,UD. Gilangga Dwijaputra,Jasa,1,0,10402040.56,10700740,Bukalapak,275,Belum Terdaftar,2023,2027653,90000000,361
288219277,UD. Kirana Bima,Pendidikan,4,5,9252798.008,11311670,Bukalapak,1253,Belum Terdaftar,2007,2850364,282000000,342
288219278,UD. Eddy Gandewa,Pendidikan,3,3,3731939.57,8610199,Bukalapak,1437,Belum Terdaftar,2023,2598483,462000000,401
288219279,UD. Syifa Kamajaya Zahira,Pendidikan,1,1,6270999.901,4742712,Bukalapak,50,Belum Terdaftar,2010,568347,363000000,354
288219280,UD. Mirna Jatinagara,Pendidikan,3,2,26616817.73,12388794,Bukalapak,50,Belum Terdaftar,2008,1631762,240000000,344
288219281,UD. Anis Tri,Jasa,1,0,9592111.527,11853112,Bukalapak,626,Belum Terdaftar,2020,50512,261000000,468
288219282,UD. Alma Trisaktiatma,Jasa,1,0,9253489.726,5852185,Tokopedia,50,Belum Terdaftar,2014,1160165,414000000,221
288219283,UD. Kinan Ratu,Jasa,3,3,13799646.45,14176625,Shopee,858,Belum Terdaftar,2018,4206053,357000000,620
288219284,UD. Diyan Jati,Pendidikan,1,1,1000000,4223007,Website Sendiri,569,Belum Terdaftar,2003,-284215,483000000,129
288219285,UD. Adinda Yudhistira,Perdagangan,2,2,5683529.156,8030503,Tokopedia,1092,Belum Terdaftar,2021,2915533,288000000,158
288219286,UD. Tami Agastya Jay,Jasa,1,1,10295891.01,13771160,Website Sendiri,1149,Belum Terdaftar,2004,3167587,243000000,966
288219287,UD. Zera Satria,Perdagangan,2,1,6013573.224,8925901,Bukalapak,324,Belum Terdaftar,2005,1226049,222000000,745
288219288,UD. Santi Sanjaya,Perdagangan,2,2,10845793.34,6139843,Bukalapak,50,Belum Terdaftar,2002,508461,99000000,645
288219289,UD. Fitri Sarwono,Perdagangan,2,3,11910953.85,6539203,Lazada,307,Belum Terdaftar,2019,4137715,12000000,647
288219290,UD. Hana Sulaksana,Perdagangan,2,2,6530872.426,11807981,Tokopedia,668,Belum Terdaftar,2017,-2452539,411000000,357
288219291,UD. Dea Tejakencana,Perdagangan,0,1,4453821.894,4343016,Tokopedia,507,Belum Terdaftar,2024,805314,276000000,922
288219292,UD. Wulan Mahkota,Pendidikan,1,1,7032556.588,6712449,Lazada,198,Belum Terdaftar,2008,-685611,405000000,892
288219293,UD. Sari Widjaja,Jasa,1,0,5585411.771,5428819,Bukalapak,196,Belum Terdaftar,2011,1278518,111000000,368
288219294,UD. Nibras Wangi Vino,Pendidikan,2,4,27371662.2,14318715,Website Sendiri,50,Terdaftar,2001,4899545,258000000,
288219295,UD. Tomi Resaputra,Jasa,6,5,26049569.53,9862776,Bukalapak,50,Belum Terdaftar,2008,-2014514,414000000,473
288219296,UD. Evan Binasena,Pendidikan,1,3,15570601.28,11086273,Bukalapak,95,Belum Terdaftar,2016,1198848,75000000,21
288219297,UD. Gracia Pagi,Pendidikan,3,6,23807227.21,14514561,Lazada,50,Belum Terdaftar,2020,-6419651,483000000,954
288219298,UD. Qomar Padi Uci,Pendidikan,3,2,12381840.35,12387410,Website Sendiri,1047,Belum Terdaftar,2002,1659493,339000000,719
288219299,UD. Santi Pusaka Adinda,Jasa,2,2,17230348.02,12882610,Bukalapak,493,Belum Terdaftar,2000,2508089,405000000,189
288219300,UD. Riyan Mandala,Pendidikan,2,2,5574109.728,5068855,Bukalapak,110,Belum Terdaftar,2006,1235687,324000000,427
288219301,UD. Aqila Bijaksana Jay,Perdagangan,2,4,18563964.73,11776382,Lazada,244,Belum Terdaftar,2018,3974859,354000000,100
288219302,UD. Livia Madusari,Perdagangan,0,1,29059866.66,8281044,Shopee,50,Belum Terdaftar,2001,244575,336000000,658
288219303,UD. Ovan Gandewa,Jasa,0,1,1000000,3809562,Bukalapak,742,Belum Terdaftar,2001,315831,234000000,837
288219304,UD. Jihan Dharma,Pendidikan,1,1,16241892.52,10879449,Lazada,173,Belum Terdaftar,2002,2762625,483000000,205
288219305,UD. Eka Wijaksana Ida,Jasa,1,2,16208719.54,12643464,Tokopedia,672,Belum Terdaftar,2023,3774894,183000000,750
288219306,UD. Halim Saputrautama Farhan,Pendidikan,0,1,10246008.78,5293483,Website Sendiri,50,Belum Terdaftar,2018,359357,297000000,968
288219307,UD. Diva Lestari,Pendidikan,1,2,5163886.258,5739850,Lazada,845,Belum Terdaftar,2023,807619,513000000,532
288219308,UD. Farid Sangga,Perdagangan,1,0,10563092.08,13200561,Tokopedia,745,Belum Terdaftar,2015,361212,315000000,77
288219309,UD. Hasna Mayang,Perdagangan,1,1,22674368.02,13450664,Lazada,257,Belum Terdaftar,2020,5069534,156000000,477
288219310,UD. Iqra Kusen Bulan,Jasa,0,1,7615218.438,7241127,Bukalapak,218,Terdaftar,2010,1829957,258000000,920
288219311,UD. Inten Utamajaya,Perdagangan,1,1,4367861.938,9128416,Website Sendiri,1536,Belum Terdaftar,2017,2305383,270000000,345
288219312,UD. Joko Nirwana,Jasa,4,2,10676525.23,13571214,Shopee,665,Belum Terdaftar,2022,2752708,483000000,426
288219313,UD. Vidi Damai,Pendidikan,1,0,7218175.099,7162737,Website Sendiri,334,Belum Terdaftar,2007,1954966,375000000,676
288219314,UD. Laras Harapan,Jasa,2,2,17675061.94,11215950,Bukalapak,50,Belum Terdaftar,2017,-2737359,393000000,300
288219315,UD. Zainab Galang,Jasa,1,1,29983341.84,13159193,Tokopedia,50,Belum Terdaftar,2001,4710269,279000000,740
288219316,UD. Zahira Sangga,Jasa,0,1,8975212.422,4755950,Bukalapak,275,Belum Terdaftar,2003,1371687,291000000,821
288219317,UD. Vino Mulyo,Perdagangan,2,2,9410660.51,9237774,Tokopedia,652,Belum Terdaftar,2008,1044994,276000000,427
288219318,UD. Fauzan Bahari,Jasa,2,4,7103758.012,9953489,Bukalapak,1287,Belum Terdaftar,2023,1148501,318000000,266
288219319,UD. Romi Bratadikara Damaris,Jasa,2,5,33552011.43,14103334,Lazada,50,Belum Terdaftar,2012,1208482,132000000,384
288219320,UD. Qyla Lestari,Jasa,4,3,19440608.83,13450222,Tokopedia,50,Belum Terdaftar,2021,-998398,351000000,135
288219321,UD. Laila Nusa,Pendidikan,1,0,18006175.16,12350878,Tokopedia,512,Belum Terdaftar,2011,4560604,219000000,846
288219322,UD. Tariq Wangi,Pendidikan,0,1,10678294.12,8289069,Tokopedia,419,Belum Terdaftar,2004,684490,315000000,349
288219323,UD. Pipit Baswara,Perdagangan,2,3,11702361.29,13583557,Bukalapak,567,Belum Terdaftar,2012,2998054,153000000,512
288219324,UD. Teguh Bahari,Pendidikan,0,1,6978565.692,4925161,Bukalapak,258,Belum Terdaftar,2001,2200644,213000000,297
288219325,UD. Syana Kencana,Jasa,3,4,12370924.41,12650234,Website Sendiri,1096,Belum Terdaftar,2013,449602,213000000,87
288219326,UD. Qira Sasmita,Pendidikan,1,2,2166979.445,3449998,Lazada,50,Belum Terdaftar,2016,-447621,243000000,534
288219327,UD. Binar Cahaya,Jasa,1,1,6652231.655,7702685,Shopee,771,Belum Terdaftar,2003,-1421351,417000000,unknown
288219328,UD. Indah Surapati,Pendidikan,2,3,6081733.393,10353736,Shopee,1004,Belum Terdaftar,2005,915727,183000000,609
288219329,UD. Rafif Mandala,Pendidikan,6,6,8741136.361,13035347,Bukalapak,696,Belum Terdaftar,2013,1481311,222000000,574
288219330,UD. Daffa Tejakencana,Jasa,2,5,5018700.666,10280681,Bukalapak,1390,Belum Terdaftar,2024,2924102,243000000,302
288219331,UD. Leni Wiratama,Perdagangan,2,3,6855189.372,11574824,Tokopedia,1579,Belum Terdaftar,2010,3330615,243000000,397
288219332,UD. Desi Saprahan Hendra,Perdagangan,3,2,5076878.472,7791019,Website Sendiri,773,Belum Terdaftar,2016,2222235,180000000,62
288219333,UD. Galang Binasena,Perdagangan,1,1,22563465.88,4602803,Website Sendiri,50,Belum Terdaftar,2011,4247948,294000000,510
288219334,UD. Jaya Jati,Perdagangan,5,3,8372594.025,13964152,Lazada,1846,Terdaftar,2024,4568097,201000000,942
288219335,UD. Zaki Siang,Perdagangan,1,0,4727012.102,5990544,Website Sendiri,697,Belum Terdaftar,2008,1944305,414000000,869
288219336,UD. Kinan Bijaksana,Perdagangan,2,1,5037285.748,8843143,Tokopedia,1438,Belum Terdaftar,2001,1716232,303000000,460
288219337,UD. Karla Sidarta,Jasa,0,1,5248534.106,10420021,Lazada,1395,Belum Terdaftar,2003,-860421,417000000,69
288219338,UD. Chintya Sumringah,Jasa,1,2,4617814.879,4313222,Lazada,828,Belum Terdaftar,2009,1657420,294000000,255
288219339,UD. Qamar Kamajaya,Perdagangan,2,2,8825067.05,11259099,Tokopedia,1200,Belum Terdaftar,2007,1043342,354000000,406
288219340,UD. Anang Kinarya,Jasa,2,4,9269843.022,14547416,Shopee,1625,Belum Terdaftar,2003,4679397,309000000,262
288219341,UD. Kurnia Utama,Pendidikan,1,0,1474392.799,6737978,Shopee,1271,Belum Terdaftar,2019,-531397,378000000,601
288219342,UD. Chiko Persada,Perdagangan,2,2,1000000,3770914,Website Sendiri,260,Belum Terdaftar,2020,-676523,423000000,884
288219343,UD. Monica Suryaputra,Perdagangan,2,2,7067359.506,4436515,,50,Belum Terdaftar,2017,829568,27000000,485
288219344,UD. Reza Persada,Jasa,0,1,6678223.684,5280586,Website Sendiri,171,Terdaftar,2001,1806514,201000000,973
288219345,UD. Hilmi Kusumatmaja,Pendidikan,1,1,2725641.827,4485145,Shopee,338,Belum Terdaftar,2016,586260,435000000,845
288219346,UD. Citra Madya,Perdagangan,1,1,4691860.144,4083036,Bukalapak,199,Belum Terdaftar,2012,539719,219000000,750
288219347,UD. Ilham Dwijaputra,Perdagangan,1,2,19872335.11,12422589,Shopee,50,Belum Terdaftar,2009,3494415,258000000,810
288219348,UD. Sari Anugerah,Pendidikan,1,1,10583575.18,4951124,Website Sendiri,50,Belum Terdaftar,2014,-192253,54000000,903
288219349,UD. Evan Darma,Pendidikan,1,3,4579857.776,5220386,Lazada,50,Belum Terdaftar,2018,-13971,486000000,321
288219350,UD. Riko Sunardi,Perdagangan,2,2,7476289.017,9661584,Bukalapak,966,Belum Terdaftar,2021,2527786,171000000,683
288219351,UD. Aqila Sukma,Jasa,1,0,1360184.329,5574446,Lazada,1017,Terdaftar,2023,1031380,414000000,292
288219352,UD. Niken Sarwono,Pendidikan,2,4,6030104.563,14249411,Bukalapak,1673,Belum Terdaftar,2005,2069408,210000000,499
288219353,UD. Heri Jayengprana,Jasa,1,2,8510328.679,13621196,Bukalapak,1490,Belum Terdaftar,2007,3731859,330000000,408
288219354,UD. Chika Damai,Pendidikan,1,1,10011361.5,5974286,Bukalapak,379,Belum Terdaftar,2011,3328603,318000000,641
288219355,UD. Prita Satria,Pendidikan,3,2,4498175.172,4057326,Lazada,50,Belum Terdaftar,2010,-472977,258000000,435
288219356,UD. Laila Utama,Jasa,2,4,14194383.19,11582621,Bukalapak,610,Terdaftar,2009,3594179,126000000,687
288219357,UD. Rahmat Asri,Perdagangan,1,1,15478584.35,12158708,Website Sendiri,453,Belum Terdaftar,2000,2942231,387000000,602
288219358,UD. Gusti Gemilang,Jasa,0,1,13606765.3,6440101,Shopee,238,Terdaftar,2000,4232061,186000000,233
288219359,UD. Koko Sasmita,Perdagangan,5,3,10615435.49,12109829,Tokopedia,934,Belum Terdaftar,2020,1547357,279000000,68
288219360,UD. Mira Ranggalawe,Pendidikan,2,3,5140112.672,8017872,Lazada,658,Belum Terdaftar,2006,391856,420000000,519
288219361,UD. Elva Kusumajati,Jasa,1,0,1000000,4490035,Tokopedia,565,Belum Terdaftar,2006,180318,546000000,879
288219362,UD. Adinda Madusari Yora,Pendidikan,1,1,17999069.2,13552973,Website Sendiri,862,Belum Terdaftar,2019,2776283,309000000,916
288219363,UD. Opik Nirmala,Pendidikan,3,3,20316719.63,10499798,Lazada,50,Belum Terdaftar,2007,2282525,228000000,739
288219364,UD. Rian Jati,Pendidikan,3,2,7388314.95,6854372,Website Sendiri,160,Terdaftar,2005,1685715,411000000,363
288219365,UD. Chika Jayengprana,Perdagangan,2,1,2005153.153,6744393,Bukalapak,489,Belum Terdaftar,2018,-137212,381000000,136
288219366,UD. Olla Brawijaya,Pendidikan,0,1,8490392.881,10242717,Website Sendiri,1196,Belum Terdaftar,2021,2376838,399000000,873
288219367,UD. Monica Damai Maudy,Pendidikan,1,3,15669228.25,10178280,Shopee,187,Belum Terdaftar,2022,4211742,489000000,394
288219368,UD. Fikri Kencana Melati,Jasa,2,1,6470495.092,5347263,Shopee,533,Belum Terdaftar,2001,1404613,234000000,194
288219369,UD. Uli Wiratama,Perdagangan,1,3,6694982.776,12025795,Shopee,918,Belum Terdaftar,2007,2002413,129000000,548
288219370,UD. Viera Cahaya,Pendidikan,2,3,11462580.21,10120876,Tokopedia,746,Belum Terdaftar,2020,3567965,285000000,327
288219371,UD. Olla Mardika,Jasa,1,1,1000000,4778604,Lazada,641,Belum Terdaftar,2017,-1047939,366000000,724
288219372,UD. Icha Widjaja,Pendidikan,4,3,10808612.76,8186540,Bukalapak,260,Belum Terdaftar,2007,2514002,588000000,833
288219373,UD. Lea Sasmita Syana,Perdagangan,1,1,10077017.85,7598610,Lazada,131,Belum Terdaftar,,2484661,339000000,762
288219374,UD. Qais Resmi,Pendidikan,2,4,14909550.09,14066969,Tokopedia,876,Belum Terdaftar,2022,4530274,201000000,645
288219375,UD. Widya Baskara,Perdagangan,1,2,15945929.42,11309039,Lazada,198,Terdaftar,2022,3927348,99000000,144
288219376,UD. Icha Purnama,Jasa,3,3,5493861.351,6756367,Website Sendiri,600,Terdaftar,2016,2018876,342000000,18
288219377,UD. Ujang Anindita,Pendidikan,0,1,7540393.227,9357329,Lazada,312,Belum Terdaftar,2017,844769,375000000,761
288219378,UD. Prita Lingga,Perdagangan,0,1,4491599.276,3452604,Website Sendiri,247,Belum Terdaftar,2005,1570902,291000000,456
288219379,UD. Ujang Resaputra,Perdagangan,2,1,8136471.825,7582460,Lazada,487,Belum Terdaftar,2007,283240,282000000,855
288219380,UD. Fatiah Trijaya,Jasa,3,4,10046883.45,13407962,Tokopedia,833,Belum Terdaftar,2005,3119769,324000000,544
288219381,UD. Livia Saputranegara,Jasa,2,2,10880344.56,12317117,Tokopedia,262,Belum Terdaftar,2001,-1947819,516000000,385
288219382,UD. Dina Wisnu,Jasa,0,1,8148542.224,3753271,Lazada,50,Terdaftar,2003,2430839,141000000,530
288219383,UD. Lono Wiyata,Jasa,3,3,10034600.67,7228695,Lazada,536,Belum Terdaftar,2017,3399909,183000000,605
288219384,UD. Halim Nirwasita,Jasa,1,1,6418337.068,5045200,Bukalapak,335,Belum Terdaftar,2023,2219517,456000000,642
288219385,UD. Tariq Kusumasari Sinta,Pendidikan,2,1,1969953.841,3654556,Bukalapak,229,Belum Terdaftar,2007,-620855,435000000,142
288219386,UD. Ony Asih,Jasa,0,1,1000000,5998880,Tokopedia,1125,Belum Terdaftar,2004,-1166409,138000000,979
288219387,UD. Cici Karang,Perdagangan,0,1,6965382.286,3400161,Bukalapak,50,Belum Terdaftar,2014,1561165,93000000,121
288219388,UD. Deni Wiyata,Perdagangan,1,2,15123129.16,13846215,Shopee,779,Belum Terdaftar,2019,4520551,255000000,357
288219389,UD. Lutfi Agung,Pendidikan,0,1,7774824.47,4642208,Lazada,50,Belum Terdaftar,2024,123622,363000000,513
288219390,UD. Jordi Karang,Pendidikan,2,4,14740706.07,13842991,Bukalapak,1288,Belum Terdaftar,2002,3860334,252000000,424
288219391,UD. Dani Trisaktiatma,Pendidikan,1,1,15216201.69,8383153,Shopee,50,Terdaftar,2002,3362943,513000000,530
288219392,UD. Fira Trisakti,Pendidikan,2,2,10110695.49,8651662,Shopee,280,Belum Terdaftar,2017,-1703166,315000000,18
288219393,UD. Wulan Ayodya,Jasa,2,2,16093996.86,13792981,Website Sendiri,528,Belum Terdaftar,2007,4172953,240000000,594
288219394,UD. Cipta Utama,Perdagangan,1,1,4207265.184,4564987,Bukalapak,404,Belum Terdaftar,2012,214880,432000000,247
288219395,UD. Yaniar Prana Rian,Perdagangan,3,6,19091570.2,13941610,Lazada,588,Belum Terdaftar,2020,4862423,177000000,758
288219396,UD. Laras Wening,Jasa,2,4,10401417.32,9886879,Lazada,427,Belum Terdaftar,2016,1413722,324000000,327
288219397,UD. Cahya Kencana,Pendidikan,2,3,5700315.554,8232222,Shopee,1298,Belum Terdaftar,2006,2322685,282000000,521
288219398,UD. Wira Mandala Vidi,Pendidikan,4,5,7462606.827,10941222,Bukalapak,729,Terdaftar,2012,1305028,234000000,633
288219399,UD. Esa Suci,Pendidikan,1,0,8931585.881,4466452,Website Sendiri,50,Belum Terdaftar,2008,2676491,114000000,161
288219400,UD. Khalid Elok,Jasa,0,1,11131674.4,8865674,Tokopedia,481,Belum Terdaftar,2006,3191831,216000000,242
288219401,UD. Satria Bijaksana,Pendidikan,2,2,1000000,4199594,Bukalapak,934,Belum Terdaftar,2017,571650,375000000,218
288219402,UD. Salsa Jatinagara,Pendidikan,4,4,9323994.116,8303511,Tokopedia,332,Belum Terdaftar,2006,2571649,267000000,635
288219403,UD. Alvino Radhitya,Jasa,1,2,13590047.29,11935417,Lazada,292,Belum Terdaftar,2021,2726839,207000000,454
288219404,UD. Ilmi Makmur,Jasa,5,6,22565024.72,14297871,Lazada,627,Belum Terdaftar,2020,5793474,255000000,141
288219405,UD. Khalid Mega,Jasa,1,2,14279040.53,8206094,Shopee,181,Belum Terdaftar,2022,2914652,408000000,474
288219406,UD. Baim Sejahtera,Pendidikan,3,4,15497617.33,10845529,Lazada,314,Belum Terdaftar,2004,3949882,228000000,127
unknown,UD. Wesly Wisnu,Jasa,1,2,14529166.45,6375922,Tokopedia,50,Belum Terdaftar,2004,3469433,321000000,970
288219408,UD. Gisel Kencana,Jasa,3,3,18827845.08,11766955,Shopee,187,Belum Terdaftar,2021,3681882,474000000,364
288219409,UD. Qanita Dewangga,Pendidikan,5,4,16161953.88,10229251,Tokopedia,73,Belum Terdaftar,2000,1970262,117000000,383
288219410,UD. Nazar Mahkota,Pendidikan,3,3,6549953.238,4419372,Website Sendiri,460,Terdaftar,2024,2550536,411000000,718
288219411,UD. Pardi Binasena,Perdagangan,2,1,14278513.27,12271335,Lazada,447,Belum Terdaftar,2009,2648945,327000000,
288219412,UD. Zulkarnaen Bijaksana,Pendidikan,3,4,12987147.2,11790730,Tokopedia,762,Belum Terdaftar,2010,3583484,231000000,149
288219413,UD. Zahira Purnama,Perdagangan,4,4,11090327.63,14552978,Lazada,1956,Belum Terdaftar,2023,581934,123000000,436
288219414,UD. Nindy Jatinagara,Pendidikan,0,1,8250532.381,11136791,Lazada,1500,Belum Terdaftar,2020,3987535,306000000,182
288219415,UD. Romi Kayastha Kiki,Perdagangan,3,3,10076190.36,10688010,Lazada,479,Belum Terdaftar,2014,1890299,252000000,676
288219416,UD. Mira Jatinagara,Pendidikan,1,0,9234608.843,11422859,Bukalapak,126,Belum Terdaftar,2009,1240028,372000000,384
288219417,UD. Qamar Sundawa Wito,Jasa,3,3,16449533.19,11951444,Website Sendiri,300,Belum Terdaftar,2023,1433126,363000000,114
288219418,UD. Wira Utamajaya,Jasa,3,3,3466436.164,11489520,Lazada,1036,Belum Terdaftar,2000,-2273571,246000000,913
288219419,UD. Pardi Pusaka,Pendidikan,1,2,10353527.33,11822290,Tokopedia,647,Belum Terdaftar,2005,536352,162000000,unknown
